time,$x$,$\dot{x}$,u_0
0.0,-0.22877327997428187,-0.4699997351530233,-0.2764389985866733
0.01,-0.23347345017817844,-0.4704361987209351,-0.10486316140512986
0.02,-0.2381783282889272,-0.47094357654523067,-0.4275342631724467
0.03,-0.2428918136130151,-0.4711214907785839,-0.23274786269638204
0.04,-0.24760011543231236,-0.4689580662531203,0.27624562853113754
0.05,-0.2522785405730923,-0.4631861003685516,0.03109031114744376
0.06,-0.2568973663284061,-0.4595751716885738,-0.1343910492084699
0.07,-0.2614850169362077,-0.4556148172042197,0.23231355086050842
0.08,-0.26602668586467243,-0.4496976837668534,0.3580632804076018
0.09,-0.2705047666714764,-0.44170054589052293,-0.4090054538740717
0.1,-0.27493017041470463,-0.44497561379087075,-0.028153284324531125
0.11,-0.2793659926898503,-0.4403808870995548,-0.44010891740340197
0.12,-0.28377050104479185,-0.4409690803318068,-0.30409217398412924
0.13,-0.2881759664706074,-0.44002208737670506,0.362328530436844
0.14,-0.2925588961873767,-0.43309090770321296,0.06193186928674366
0.15,-0.29687714513598173,-0.4292014848772408,-0.29644160095960637
0.16,-0.30116851539985395,-0.4285104558083189,-0.3134365153115203
0.17,-0.3054517473102062,-0.42730929463775585,-0.13725619737547445
0.18,-0.30971773490392135,-0.4242494312394968,-0.46301500620857017
0.19,-0.3139555802753712,-0.4229293121898438,-0.09695234465661673
0.2,-0.318173920392055,-0.41938614860047696,-0.26619880016313147
0.21,-0.3223671044113376,-0.4169086200359301,-0.14697653222325857
0.22,-0.3265320817049509,-0.4139068832251592,-0.021206544736904753
0.23,-0.33065434726471254,-0.4081904603989679,-0.06633871033217398
0.24,-0.33472359917967265,-0.40214657691357697,0.26234061476889714
0.25,-0.3387331974686771,-0.3947461739907824,-0.447132417917284
0.26,-0.3426772917030642,-0.39326499975340884,-0.2972598347663544
0.27,-0.34660752176617227,-0.39172512857272523,0.259057277744869
0.28,-0.35050347047307057,-0.38289491385762503,0.20616750539513473
0.29,-0.3543144682474321,-0.37531973014696096,-0.3214368897109431
0.3,-0.3580567496315627,-0.3721612477841042,0.4255037689897233
0.31,-0.36174999513858735,-0.3610309662028014,-0.051218509485766894
0.32,-0.36534452458598365,-0.3556697723835496,-0.005365810186493736
0.33,-0.3688824131913624,-0.3488245598455764,0.34654699982929194
0.34,-0.37234367147093794,-0.3376555215654539,-0.07572024517998632
0.35000000000000003,-0.3757010234498431,-0.33027413409297757,-0.1710384162083427
0.36,-0.3789892460896331,-0.32503962324543667,0.0764824689731175
0.37,-0.3822236259231713,-0.31741310449416676,0.18315700170482085
0.38,-0.38537733181232764,-0.30903312158905427,0.259428804507568
0.39,-0.3884503286085188,-0.3013249655664627,-0.2994641826677311
0.4,-0.3914507554506766,-0.2969434878253657,-0.26840044949827646
0.41000000000000003,-0.39440336153555444,-0.2918263710516647,0.06475448508524606
0.42,-0.3972957718173015,-0.28380530412523003,0.14485731482632935
0.43,-0.40011369920824646,-0.2745202707389822,-0.31755625609095683
0.44,-0.40284816922097577,-0.2701906142727983,-0.44610918147715717
0.45,-0.4055430018676461,-0.2668063826908065,-0.3162702556619753
0.46,-0.4082012790004457,-0.2624634190980514,0.0715916812551004
0.47000000000000003,-0.41080424042556635,-0.25367160750901363,0.4387784178818521
0.48,-0.4133103211425303,-0.2405066221575884,-0.03584947632742186
0.49,-0.41569539638717323,-0.23396918721225088,-0.18816434328940246
0.5,-0.41801625351181576,-0.22733307058581823,-0.3990508487654638
0.51,-0.4202796664434168,-0.22425622452127836,-0.2222221050979104
0.52,-0.42251304501412734,-0.2196716741894714,0.19001546850559947
0.53,-0.4246806277720213,-0.20848107542207464,-0.17664508865363981
0.54,-0.42674923250910435,-0.2016701209812907,-0.33031895183239113
0.55,-0.42875590708422207,-0.19682585299610295,-0.3684752218866906
0.56,-0.430718061220013,-0.19365852446620158,0.3581358246711135
0.5700000000000001,-0.4326206818011515,-0.18078546468521017,-0.22163066014256427
0.58,-0.43441218096932316,-0.1738246234868458,-0.13643593355609085
0.59,-0.43612655880405155,-0.16511297875612307,-0.19170796269585966
0.6,-0.43775957654006753,-0.15773956293810928,0.13959510248446771
0.61,-0.43931508386313384,-0.14922019988337037,0.24685603739592055
0.62,-0.440777017633758,-0.13751662135837178,-0.05234656518136349
0.63,-0.44213230005992965,-0.12844144059320486,0.004916914344564427
0.64,-0.443389318612523,-0.11868220602128382,-0.02542878422239392
0.65,-0.4445612361009833,-0.11046591109432803,-0.4807409615627468
0.66,-0.4456613072127045,-0.10714853498355972,0.17845330128735692
0.67,-0.4467095446543451,-0.09701080219854057,-0.15801759685956673
0.68,-0.44766418223881954,-0.09111772092574019,0.1899209456951323
0.6900000000000001,-0.4485479299254046,-0.08046738030108587,0.4881236720915664
0.7000000000000001,-0.4493201659564604,-0.0658943516846943,0.3509027061864909
0.71,-0.449948943235533,-0.053359405006194176,0.12152101575052365
0.72,-0.45045800778215545,-0.0418154750488496,0.28774163849272694
0.73,-0.45084596124566984,-0.029951770020373844,-0.04451178051055027
0.74,-0.45112024366343806,-0.02058590329876099,0.135416929198651
0.75,-0.4513022994431145,-0.010922636791963626,-0.05627074651036412
0.76,-0.45138068178181606,-4.963255024537268e-06,0.17377064974051837
0.77,-0.4513511044565639,0.011919097772263913,-0.21582552585262216
0.78,-0.4512168997139963,0.017775388363878698,0.32127215823168365
0.79,-0.4510026011273099,0.02987620248332725,-0.023197431033855298
0.8,-0.4506765679811769,0.041558892721632684,0.47036742969742806
0.81,-0.4502188990733205,0.056028837238922026,-0.4640132619725049
0.8200000000000001,-0.44964810812215267,0.06009984634642947,-0.16597411655199923
0.8300000000000001,-0.4490278874756265,0.06718746207188346,-0.10434907814541727
0.84,-0.4483343056706064,0.0752537889872071,0.4532520991453267
0.85,-0.4475518580405501,0.08931911884122509,-0.07313927339132131
0.86,-0.44663916420554794,0.09631473486723482,-0.21641780029562896
0.87,-0.44566276260161236,0.10217201028602753,0.20080404580838396
0.88,-0.44461685150879265,0.11160412313140279,-0.416483343083329
0.89,-0.44348820852795046,0.11745309315942974,0.38542083216219747
0.9,-0.4422804574195514,0.13046068656137408,-0.3547852224241881
0.91,-0.44096309213541696,0.13615708818785194,-0.35553698981042525
0.92,-0.43959181562872174,0.14168370695966867,-0.04561068579588545
0.93,-0.4381602469629827,0.14825340836452228,0.1856834046702588
0.9400000000000001,-0.43665282995557136,0.15801916709044136,0.47158433186667226
0.9500000000000001,-0.4350334737706402,0.17167047577559783,0.4530111960702933
0.96,-0.43328679271706755,0.18352701172694857,0.28258615671201626
0.97,-0.43142673189839503,0.19322383383016878,-0.14002435484484843
0.98,-0.42947601445316397,0.20125156768527522,0.2685815063111121
0.99,-0.4274358100160195,0.21147143184432712,-0.2527387299848236
1.0,-0.4253006695698636,0.2185772513802144,-0.3655870179862398
1.01,-0.4231051054247138,0.22194271289667508,0.1946045927330612
1.02,-0.42085983056131715,0.23154171473816923,-0.3215484556059306
1.03,-0.4185397006774686,0.23608151103452815,0.13009053466624232
1.04,-0.4161583892496245,0.2448441119822966,-0.2080672842018636
1.05,-0.4136940103274503,0.2503048997592647,0.21829004645869254
1.06,-0.4111675140174543,0.2594689432978379,0.21661357000865655
1.07,-0.40854620399294883,0.26935184221258673,0.15872408535940663
1.08,-0.40583096966001475,0.2779011502829647,-0.08352755036963333
1.09,-0.4030354526138051,0.2833302440838151,-0.11519586755197675
1.1,-0.4001889095329607,0.2889788919090003,-0.4029969540023596
1.11,-0.397291622884276,0.29023342407122577,-0.3983176778874574
1.12,-0.39438910691823864,0.2918027995702767,0.07988299448642477
1.1300000000000001,-0.3914520740248518,0.30033758423576506,-0.3688187142813474
1.1400000000000001,-0.38844375729726643,0.301664062100146,-0.08231370660892545
1.1500000000000001,-0.38541128212183984,0.30857463093734455,-0.08547026392353574
1.16,-0.38231599248979814,0.31297266642309607,-0.2678266624492175
1.17,-0.37918108749750723,0.3157043992132161,-0.4160365735395054
1.18,-0.3760215217952146,0.316654187679617,-0.17058760656577276
1.19,-0.3728449600826783,0.32150529805904376,0.37144779930635274
1.2,-0.36960886949058624,0.3302281393096379,-0.07213226258859373
1.21,-0.3662955244298519,0.33487227314303336,-0.2940929807507444
1.22,-0.362936317037274,0.33740101218833607,-0.3480204929411661
1.23,-0.3595589146853124,0.3396105016584649,0.1158277551431317
1.24,-0.3561493371403459,0.3464072557546217,-0.23799837603360907
1.25,-0.35268350397018466,0.34775370937658295,0.12056160966656049
1.26,-0.3491957980351571,0.353491675149095,0.17207721278346544
1.27,-0.3456413013315897,0.36135264115370797,0.4552415889436423
1.28,-0.3419970290138836,0.37243477864384067,0.34427319203572215
1.29,-0.33825051376063386,0.38121804399085474,-0.2099024803647298
1.3,-0.33443325886106046,0.38272441755199615,-0.2284083992367829
1.31,-0.33060001599703975,0.3864044244976427,-0.1643156675418217
1.32,-0.32672440062690655,0.3889559835026977,-0.22082847886256507
1.33,-0.3228274716314477,0.3927603570338128,-0.25253090130487643
1.34,-0.31889378830970616,0.39446189876807985,0.10783463929923132
1.35,-0.3149311775278235,0.3995584012991266,-0.22143034168608944
1.36,-0.3109309667601851,0.40203709435653107,0.13818375721217835
1.37,-0.30689490445388934,0.40852611029120184,0.41047804169790003
1.3800000000000001,-0.302782018459124,0.41870010050585477,0.17159788827329026
1.3900000000000001,-0.2985788701208469,0.42490064278823886,-0.32990953405975343
1.4000000000000001,-0.2943253112757381,0.4262790210921148,-0.42668363842373425
1.41,-0.2900644432156204,0.4278235047948881,0.15042194452632007
1.42,-0.2857725973015813,0.4337594804461687,0.09788943888671098
1.43,-0.2814242013178657,0.44006421409081564,-0.17681773152035707
1.44,-0.277021173406693,0.44154914464176137,0.2566027749234385
1.45,-0.27259272230533366,0.4471179755988374,-0.3315373302594772
1.46,-0.2681230239284094,0.4465891784748912,-0.4849102769946235
1.47,-0.2636581279618994,0.445943727696729,0.3919259742151179
1.48,-0.25917893004211817,0.4528661235188804,0.3865807013148296
1.49,-0.2546286091586045,0.461658129063365,0.10750488442607276
1.5,-0.25000419177459426,0.46567184332847084,-0.132577857989727
1.51,-0.24534443282186488,0.467139529658061,0.48731597052904185
1.52,-0.24065004169854973,0.4741936500308746,0.4211412165143279
1.53,-0.23589234821634344,0.48177398372321084,0.15893590116810774
1.54,-0.23106775351869627,0.48508687696822234,-0.27280487452945557
1.55,-0.2262160024068596,0.48462463254172333,0.290596034381131
1.56,-0.2213559407266695,0.48962668229081413,-0.07189505398737461
1.57,-0.21645641240147834,0.4910552833902686,-0.3217857579262976
