time,$x$,$\dot{x}$,u_0
0.0,-0.2402488550284998,-0.3404098952831618,-0.11508414461819938
0.01,-0.24364411490644095,-0.33703835362207457,-0.051151400221653875
0.02,-0.24700958622799962,-0.33586970148674095,0.1926460582055728
0.03,-0.250355130190753,-0.33079591101684974,0.2906826336527716
0.04,-0.2536450157922441,-0.3249247654826483,-0.003552609415872987
0.05,-0.25688932949958737,-0.322467479423406,0.2143415059468694
0.06,-0.2601053739672258,-0.3184750750409138,0.3315439104450829
0.07,-0.26327105575355986,-0.3100913700270623,0.45645917259951374
0.08,-0.26635173488585334,-0.3022270060724805,0.3053266961311387
0.09,-0.2693597423262394,-0.29643094915795837,-0.41486411620545416
0.1,-0.2723265347292909,-0.29778192558273703,-0.2745800274283342
0.11,-0.27529876016886823,-0.2954573604327763,-0.40263591243164765
0.12,-0.27825214378530705,-0.29452520544677324,-0.04964717043675737
0.13,-0.2811874211047526,-0.2897500951054669,-0.012586185198746103
0.14,-0.2840745351335789,-0.2856300191855869,0.11450789304944942
0.15,-0.2869176425088398,-0.28004439961307415,-0.2322425456698688
0.16,-0.28971613387450174,-0.27919794644214907,0.04834556724238748
0.17,-0.29249508747750425,-0.2736410317977865,0.002912339057690394
0.18,-0.29521372127630874,-0.2666886109720193,-0.3902554664278609
0.19,-0.2978758903095734,-0.2662058394334561,0.48364409104865047
0.2,-0.3005150694933488,-0.2570284980454717,0.44695391536856155
0.21,-0.3030627895859727,-0.24822016356342996,0.19913438601317068
0.22,-0.3055264244912938,-0.2410406557387366,0.47363858744206366
0.23,-0.30791536968983674,-0.2317492048512206,0.3729617539688225
0.24,-0.3102135221115233,-0.2238879834775153,0.2244982983115812
0.25,-0.3124340538173693,-0.21766082235240736,-0.4828023818595868
0.26,-0.3146107469891978,-0.21765075379371684,0.3556808206101868
0.27,-0.31676996696821214,-0.21123729024189639,0.3557161395913707
0.28,-0.3188568305424107,-0.2018381173766422,-0.46292545833455223
0.29,-0.3208742662677396,-0.2014381497109385,-0.4059184582161537
0.3,-0.3228908521336531,-0.20307507359120286,0.24362895660745498
0.31,-0.32489864998330387,-0.19436125839412643,-0.28347422831126035
0.32,-0.32683762929113186,-0.1928834898752691,-0.13858735087480034
0.33,-0.32875528883916,-0.1880391515468501,-0.24311612080024658
0.34,-0.330629636326845,-0.18454371325433827,-0.21847589845144433
0.35000000000000003,-0.3324720827561207,-0.18281738637733408,-0.12844545793056994
0.36,-0.33429279982493676,-0.18008523175798186,-0.1532020105077656
0.37,-0.3360823799739386,-0.17556986492584925,0.11439373873823078
0.38,-0.3378162062520856,-0.16767586989890018,0.31938045480516786
0.39,-0.33947078427237326,-0.1583272908721303,0.46407531766873555
0.4,-0.3410335622861255,-0.1498554054958966,-0.4066657588238506
0.41000000000000003,-0.3425221096573351,-0.14636212443014865,-0.07528291978677493
0.42,-0.343972922381727,-0.14075350248924282,-0.10535893381220174
0.43,-0.34536759603791883,-0.1356787104354097,-0.3055296211618076
0.44,-0.346720207103868,-0.13357886718273299,0.2904962822427849
0.45,-0.34803309870014637,-0.12388943602769091,-0.24487119523639833
0.46,-0.3492731098809823,-0.1228908249269399,0.14819629951735858
0.47000000000000003,-0.35048094667149626,-0.11500276024741823,0.36430068853299846
0.48,-0.3516105293657007,-0.10645139171027213,0.1653050654803987
0.49,-0.352659375611642,-0.09979435854099682,0.071540802777597
0.5,-0.3536445049006341,-0.09395077658588903,-0.3925072219007405
0.51,-0.35458766064402997,-0.09335415816214326,0.4226821737802038
0.52,-0.3555011479657499,-0.0840936581226235,0.024837677807705072
0.53,-0.3563254560539662,-0.07604013901802786,-0.11152733074108911
0.54,-0.35707354088457127,-0.07099060681616642,0.3098776892991605
0.55,-0.3577618490112848,-0.06284151255366403,-0.23871638900978065
0.56,-0.3583860604432829,-0.059709922429539895,0.03911866039186995
0.5700000000000001,-0.358967969617447,-0.0544511403234318,-0.41024209903190945
0.58,-0.3595107906898591,-0.053645951113761386,0.06709243525845321
0.59,-0.36003474257014073,-0.04644796256207551,0.38489067980791103
0.6,-0.3604731187630663,-0.03603450879946647,-0.2841914798689288
0.61,-0.3608268613218342,-0.03187918248799637,-0.24781317378207757
0.62,-0.3611404524424544,-0.029228469875131616,-0.43953510381785565
0.63,-0.36141957978259154,-0.025458637890889348,0.08036999088288632
0.64,-0.3616567858931657,-0.017996963665048146,0.08943775249771047
0.65,-0.3618209164019401,-0.010922057195661094,0.22886849955991295
0.66,-0.361910606530387,-0.002026207912218409,-0.24576408651970383
0.67,-0.36192053624679704,0.0013397605311577382,-0.0575782492820085
0.68,-0.3618932593199053,0.006665924902324692,0.3373863592877495
0.6900000000000001,-0.36179772126321175,0.018382489222142175,-0.24856601717063365
0.7000000000000001,-0.3616026908491743,0.02194441469291185,-0.2017313052911066
0.71,-0.3613731185534236,0.024904035765392296,-0.16857025946992454
0.72,-0.361111558408236,0.031459398930781875,-0.46223514101910657
0.73,-0.36079612308902215,0.03256228054109855,0.15526164287691124
0.74,-0.3604569804690417,0.03845835390722234,-0.3795066342980715
0.75,-0.36006249581077593,0.041993918191588105,-0.32079853102813083
0.76,-0.3596405039548352,0.04332229569588355,0.03503733001516307
0.77,-0.35918835984457503,0.04958538605418844,-0.12682252437183716
0.78,-0.35868471537286284,0.05294727102019708,-0.13442004182454148
0.79,-0.35814081795381447,0.05675688898391215,0.26023558895386656
0.8,-0.3575539416330935,0.06460421883266182,0.46430488131232717
0.81,-0.35688011157900973,0.07555629174573354,-0.17018032744025802
0.8200000000000001,-0.3561176397700397,0.0783337556230885,-0.3560267325522174
0.8300000000000001,-0.355327868296218,0.07985382902726779,0.16317547627951257
0.84,-0.35450570333334247,0.09003916414582058,0.27886029464044015
0.85,-0.3535848408370517,0.09829104481584529,0.22306502147239693
0.86,-0.3525796180824993,0.10677751173594059,0.25452826383616955
0.87,-0.35148528782938304,0.11494888642407702,-0.36058219695634086
0.88,-0.3503281135562537,0.11848679726816233,-0.1075549897447392
0.89,-0.34913261920893257,0.12254949640763727,-0.4638978089079189
0.9,-0.34790419374991155,0.12395731870031017,0.3214387776701624
0.91,-0.3466387072569454,0.1312158610414762,0.17066815491815956
0.92,-0.3453037019724313,0.13953330844934256,-0.4284523828355946
0.93,-0.3439104601993501,0.13984692420261233,-0.11564478688304192
0.9400000000000001,-0.3425053735681007,0.14333900704854524,0.18800795652600244
0.9500000000000001,-0.3410524835092398,0.1503380664614465,-0.3171163736843753
0.96,-0.3395412785772194,0.15376543510940707,-0.01316121092674083
0.97,-0.3379921785612604,0.15802014754129998,0.04598932286296109
0.98,-0.33639736410072496,0.16365435915872692,-0.25287295332022575
0.99,-0.3347561653472121,0.16672799776355512,0.4462618887899007
1.0,-0.3330675557350903,0.1762858574929501,-0.3572055988734033
1.01,-0.3313024747877229,0.17632411879527424,0.41677018280635136
1.02,-0.3295180852353752,0.18587444049647464,0.045156971494024534
1.03,-0.32764401432051554,0.1918420788270752,-0.14272161942928852
1.04,-0.3257171483946435,0.1950062967923884,-0.29141735024912885
1.05,-0.32376501700017146,0.19615228951284064,-0.3556290022508918
1.06,-0.32180643432936756,0.19499812710067393,-0.26353720248304435
1.07,-0.31984407445813473,0.1984673886531087,0.20977969763116333
1.08,-0.3178461277981707,0.20375199304259536,0.35602750293041496
1.09,-0.3157834446868179,0.21342917756064197,0.20327445945030276
1.1,-0.3136307155192109,0.2208065721498003,-0.35751592864514337
1.11,-0.311422354758057,0.22282623898865803,-0.30405893473509216
1.12,-0.30918547632082044,0.2241910834249171,0.39531566579778077
1.1300000000000001,-0.30692736445996427,0.23121442098891176,0.2459413067562054
1.1400000000000001,-0.30459765153069984,0.23800497653761934,0.17463773525921766
1.1500000000000001,-0.30220313680215743,0.24424848008501004,0.4791787580691017
1.16,-0.29973804368350654,0.2534641759441558,0.4756465793266741
1.17,-0.2971789742129059,0.26373341162862346,0.362574657353667
1.18,-0.2945191930035177,0.2718446637632883,-0.28550133833871894
1.19,-0.29179929890740736,0.27258345921511545,0.055513407126070335
1.2,-0.2890678570563467,0.2772666041677778,0.020149775827943528
1.21,-0.28628750985324786,0.2809607593563259,-0.0605390949125979
1.22,-0.28346802892522305,0.28487976475214943,-0.009864967827877935
1.23,-0.28061904889986194,0.285835923563641,-0.12914018737037192
1.24,-0.27775973632079787,0.2873550707276026,-0.3225191153420135
1.25,-0.27488857655581284,0.2878406466468385,0.39443379207510443
1.26,-0.27198324666585266,0.29796744072945813,-0.18626552716326283
1.27,-0.2689989826780768,0.29940633589543614,-0.472173454385418
1.28,-0.2660090417675247,0.2998216478889618,0.16704882370523233
1.29,-0.2629944694191053,0.3052371276014417,-0.4474996987450751
1.3,-0.25993889445106877,0.3051043883359668,-0.2014913653243079
1.31,-0.2568826210649573,0.3068644821688879,-0.09427746494673961
1.32,-0.2537997971033502,0.31073353044831487,-0.23205038242837506
1.33,-0.2506860519855025,0.3118982091736307,-0.031070914954359874
1.34,-0.24756231446394195,0.314137922770861,-0.21703763978857338
1.35,-0.24442393017145422,0.315044559129392,-0.20001498628009473
1.36,-0.24127175646436283,0.31663853005578124,-0.2460597014607797
1.37,-0.2381071047702513,0.3158529318677391,-0.03146223531885328
1.3800000000000001,-0.23494649460115882,0.3173598376003984,0.15193172014108047
1.3900000000000001,-0.23176637873886216,0.32087328970128487,-0.19036471184099002
1.4000000000000001,-0.22855833481773064,0.3215197306922978,-0.23443511987844068
1.41,-0.22534225045493136,0.3220323104236984,0.2470081944688849
1.42,-0.22210797545885697,0.32656175398793513,0.4665170823651599
1.43,-0.21881825941910923,0.33473962222710596,0.27343641623667836
1.44,-0.21545078973474163,0.3409493156464133,-0.3863827170409948
1.45,-0.21204269418595278,0.3401999510130561,-0.04546123735454599
1.46,-0.20864363187097149,0.3411245681646709,-0.28284491834866665
1.47,-0.2052300255948183,0.34196355216881447,0.052789062015972
1.48,-0.20179645731885565,0.34717343705547965,-0.12061994228475659
1.49,-0.19832171815314778,0.34799742833704533,0.42788441544535516
