time,$x$,$\dot{x}$,u_0
0.0,-0.054461301202742174,0.06862736522741253,0.31887800783783804
0.01,-0.05376505800733623,0.0737973985504796,0.16032498317981714
0.02,-0.05302310819486882,0.07417549002915128,0.004173522666771845
0.03,-0.052281235699485736,0.07552604573361163,-0.238644492577598
0.04,-0.05152666157713842,0.0740008759262497,0.049294464961345485
0.05,-0.05078172054646329,0.07448817623474244,-0.2872916818959462
0.06,-0.050037724959689146,0.07121773722265975,0.467261383184566
0.07,-0.049308448850015334,0.07732004211357248,-0.3668933818762532
0.08,-0.048540469701738295,0.07475119243541044,0.13643945510743904
0.09,-0.04778346045376255,0.07768450689260073,0.0040476917098944964
0.1,-0.04700050716366147,0.07920271054127383,0.14511680733620813
0.11,-0.04620312862103917,0.08079864699218715,-0.46001950268526903
0.12,-0.04540545904144218,0.07619312899150205,0.39180965015945646
0.13,-0.04463593399549474,0.07976977792790095,-0.239326504479472
0.14,-0.043846198971240896,0.07741157916902011,0.48868820516504863
0.15,-0.04305587182868177,0.08234583451894271,-0.48967462984902366
0.16,-0.042240353262442486,0.07818576333877932,-0.31073726363154097
0.17,-0.04146217732577398,0.07685288230780213,0.4446644579530248
0.18,-0.04068606817399983,0.08145506092471642,0.20457739641811923
0.19,-0.03986285148603308,0.08351421785152721,0.39071682803320495
0.2,-0.03901799882384677,0.08738172182069107,0.47493340025263475
0.21,-0.03813837695618261,0.09203944107626771,-0.09827029827333034
0.22,-0.03722068634498601,0.09085547966626319,-0.3036615113575267
0.23,-0.03632144060702361,0.08727914422643776,-0.4884303957273264
0.24,-0.03546417308663884,0.0820774885154134,-0.18833456244769864
0.25,-0.03464851728490147,0.07977859385554106,-0.4763149074130767
0.26,-0.033865217782064104,0.07528389386446495,-0.20891022249241153
0.27,-0.03311659009753472,0.07383418218914811,-0.2911276386890046
0.28,-0.03238316581161458,0.07064261642529472,0.29988070048238225
0.29,-0.03166731721654787,0.07307921219957686,0.4561139770179664
0.3,-0.03092669192386067,0.07644438950056948,-0.11688929885011823
0.31,-0.030160905123022833,0.0756093891167297,-0.14963703925659988
0.32,-0.02940504106283797,0.07444200531332665,-0.055124480315727475
0.33,-0.028664050771495735,0.07370382248852624,-0.12480567171726642
0.34,-0.027927502872294115,0.07447975671080395,-0.3799672880525068
0.35000000000000003,-0.02719162055973595,0.06969605709433403,-0.4453594970514909
0.36,-0.026504538061689488,0.06444791800294059,0.2372634423463288
0.37,-0.025854331485688303,0.06688961677819445,-0.23981034463209938
0.38,-0.025191843447354464,0.06475802043547312,0.41688128882302355
0.39,-0.02453558301171351,0.06838337691276954,-0.12443534747550467
0.4,-0.02385382481102744,0.0672914333974331,-0.1269983810241403
0.41000000000000003,-0.023187155856007644,0.06534961161384427,-0.390592141700115
0.42,-0.022542664646804864,0.06132927178167065,-0.215350806597584
0.43,-0.021934563776216463,0.05755885791821207,-0.21940505858798687
0.44,-0.02136672834175738,0.05520030525583217,-0.3218076782554541
0.45,-0.020822752047779166,0.05092215844320105,0.38021374798752905
0.46,-0.020297915472460397,0.055838953559164024,0.2394563696032579
0.47000000000000003,-0.01972921485730637,0.05935593872535476,-0.30489084082982476
