time,$x$,$\dot{x}$,$z$,$\dot{z}$,u_0,u_1
0.0,-0.05463757171754413,-0.1573456627856622,-0.07538654775053255,-0.30940340007938905,-0.9454890641879572,0.31084087908009717
0.1,-0.07037213799611035,-0.25343501952590936,-0.10632688775847146,-0.2845752974783458,0.3743722287664015,0.15213969787642623
0.2,-0.09571563994870129,-0.21527225437534384,-0.13478441750630604,-0.27552992979321955,-0.15670908267170858,0.4079944887883842
0.30000000000000004,-0.11724286538623567,-0.22802449859978913,-0.162337410485628,-0.23925035810248893,-0.5106658561517605,-0.6636301276193302
0.4,-0.14004531524621458,-0.28491542677208204,-0.1862624462958769,-0.3067202797970296,0.5664012698120322,-0.6830236795126607
0.5,-0.1685368579234228,-0.22978646623194499,-0.21693447427557988,-0.3687992865939036,0.6092596103380423,-0.4250493700939215
0.6000000000000001,-0.1915155045466173,-0.17428899337559922,-0.25381440293497026,-0.414333209780162,0.9404867290633454,-0.534321172799979
0.7000000000000001,-0.20894440388417723,-0.07798470012009416,-0.2952477239129865,-0.4720764246899349,-0.7007070496001024,0.2867113645494703
0.8,-0.21674287389618666,-0.14868499180621692,-0.34245536638198,-0.4419920901248214,0.40817203863632323,-0.37213659046539727
0.9,-0.23161137307680835,-0.1057316666162447,-0.38665457539446213,-0.48205694667986204,0.9736926849110266,-0.15921682018220618
1.0,-0.24218453973843282,-0.0031207055167259135,-0.4348602700624483,-0.5004012451316282,0.8042896406923397,0.5617522965698529
1.1,-0.2424966102901054,0.07813626616940521,-0.4849003945756111,-0.44241555869263616,-0.10359532437963126,-0.09645721026610166
1.2000000000000002,-0.2346829836731649,0.07345622953237034,-0.5291419504448748,-0.4545044273266752,-0.7797790411291792,0.562786844915131
1.3,-0.22733736071992786,-0.006695391412250187,-0.5745923931775423,-0.39749864001521823,-0.36006136065788086,-0.6211316550506747
1.4000000000000001,-0.22800689986115288,-0.04778326586358222,-0.6143422571790641,-0.4612444924399882,0.5981661773480054,0.5663939808719822
1.5,-0.2327852264475111,0.011400995984342834,-0.6604667064230629,-0.40683566679531014,0.33579639201705835,-0.7420358103058138
1.6,-0.23164512684907682,0.043956011091021346,-0.7011502731025939,-0.48142245324522276,-0.8584569292911721,-0.08801447113534966
1.7000000000000002,-0.22724952573997467,-0.045990119817259506,-0.7492925184271162,-0.48672612327234727,-0.3926400246190289,0.4593547183822366
1.8,-0.2318485377217006,-0.08890196800007685,-0.7979651307543509,-0.4360483253610775,-0.693206688392652,0.9596949663077725
1.9000000000000001,-0.2407387345217083,-0.15698968750838158,-0.8415699632904587,-0.3375169534419756,-0.9977699854605553,-0.6152705785851085
2.0,-0.25643770327254645,-0.25880079779852205,-0.8753216586346563,-0.39394840729486424,-0.4032443579579912,-0.41705177634264157
2.1,-0.28231778305239863,-0.3021349113562151,-0.9147164993641427,-0.44037738613011845,0.39753895291761965,-0.29753165861977227
2.2,-0.3125312741880201,-0.2694583461580617,-0.9587542379771545,-0.472100094450598,-0.29626751040377064,0.57235183782203
2.3000000000000003,-0.3394771088038263,-0.29565933776615133,-1.0059642474222144,-0.41385765094764776,0.3154614231748667,0.6814780499811335
2.4000000000000004,-0.36904304258044146,-0.25870145189372407,-1.0473500125169792,-0.34753633048823374,0.7438041812216143,0.5979385814303202
2.5,-0.3949131877698139,-0.18389051399605655,-1.0821036455658026,-0.2882634143167933,-0.42998900037545007,-0.2467215170129835
2.6,-0.41330223916941955,-0.22891684249006772,-1.110929986997482,-0.3072383996954869,0.517694119703435,-0.01019179739537912
2.7,-0.43619392341842633,-0.17889671518127243,-1.1416538269670307,-0.30450742150705085,-0.6596380134798825,-0.32119672084569983
2.8000000000000003,-0.4540835949365536,-0.2422304906473997,-1.1721045691177356,-0.33378279846818604,-0.7377189999758433,-0.8771999737520408
2.9000000000000004,-0.4783066440012936,-0.31458411087011445,-1.2054828489645542,-0.420553702651386,0.7246205327945807,-0.5955532782700232
3.0,-0.509765055088305,-0.24270966986809017,-1.2475382192296927,-0.4767153548999938,0.8308878087365459,-0.6541549380799758
