time,$x$,$\dot{x}$,$z$,$\dot{z}$,u_0,u_1
0.0,-0.49986853590125635,-0.15049164126571268,0.07599744233283956,0.12981680243583305,0.017249336812738436,0.5861802948262251
0.1,-0.5149177000278277,-0.149942330953294,0.08897912257642286,0.1890946106828337,-0.18340368479928304,-0.17084244906222978
0.2,-0.5299119331231571,-0.1665660653006961,0.10788858364470623,0.16910204802705497,0.39015034640456747,0.27307438305574583
0.30000000000000004,-0.5465685396532267,-0.1251657395700395,0.12479878844741173,0.188635994136382,-0.8433521741849042,0.775345764434497
0.4,-0.5590851136102306,-0.20406834865586382,0.14366238786104993,0.26428232783134503,0.7770524816838935,0.8031346901232579
0.5,-0.579491948475817,-0.12748541371272293,0.17009062064418443,0.3483707331834245,-0.28042700664749454,0.18854542905454208
0.6000000000000001,-0.5922404898470892,-0.156699553673151,0.20492769396252689,0.36944435864952496,-0.44015780315714603,0.33687054386604576
0.7000000000000001,-0.6079104452144043,-0.197904586184796,0.24187212982747938,0.40859505953477715,0.8809231262697299,-0.15508770469602484
0.8,-0.6277009038328839,-0.10688701383813835,0.2827316357809571,0.38999574067902043,-0.9667340989019049,-0.843255402156345
0.9,-0.6383896052166977,-0.20446032512356777,0.32173120984885917,0.3033889399565515,0.7765024333516723,0.6540235622738784
1.0,-0.6588356377290545,-0.12411031950495684,0.3520701038445143,0.3689896232203095,0.17467319352548727,-0.25339506656161914
1.1,-0.6712466696795502,-0.10645977555213872,0.38896906616654525,0.34142854378955867,0.747859715277339,0.2021883643986222
1.2000000000000002,-0.6818926472347641,-0.03542272085838569,0.4231119205455011,0.361892442988627,-0.6712654098994337,0.26274780723810265
1.3,-0.6854349193206026,-0.10824172430187833,0.45930116484436384,0.39055169602742307,-0.7897252382059856,0.29362779614639933
1.4000000000000001,-0.6962590917507905,-0.18345757910422672,0.49835633444710614,0.4154750203454486,0.42943331502577275,-0.4389571805320729
1.5,-0.7146048496612132,-0.1452856818621101,0.539903836481651,0.3705188471244716,-0.7351746821747072,-0.48450754203860447
1.6,-0.7291334178474242,-0.21707986736092416,0.5769557211940981,0.32168371251736433,0.6914226041981701,-0.7889464138371258
1.7000000000000002,-0.7508414045835167,-0.14954561977293088,0.6091240924458345,0.24187053419034266,0.6894943543833589,0.3482797271719831
1.8,-0.7657959665608097,-0.0737317700263119,0.6333111458648688,0.27686050237542176,0.6783586205846364,-0.00046825157518215477
1.9000000000000001,-0.7731691435634409,-0.00995152214086946,0.660997196102411,0.27751091190699523,-0.8489974719446935,0.41608959293220904
2.0,-0.7741642957775279,-0.09411105767374857,0.6887482872931106,0.3179589067721063,0.7592071673911343,-0.6657170634511627
2.1,-0.7835754015449027,-0.025850857133781255,0.7205441779703212,0.25517455974786407,-0.31978154372962564,-0.7670345315174756
2.2,-0.7861604872582808,-0.053646988582610244,0.7460616339451076,0.17632258692586744,0.5013419999627835,-0.09789523900485242
2.3000000000000003,-0.7915251861165419,-0.0016427384725246907,0.7636938926376944,0.16358914505191482,0.544799463627528,-0.011109275901030502
2.4000000000000004,-0.7916894599637944,0.053904558809063335,0.7800528071428858,0.16483127406980436,0.3720855430690082,-0.22539848172759935
2.5,-0.786299004082888,0.09385857469408812,0.7965359345498663,0.14244942885674725,-0.00018284519830014112,-0.8284118366803184
2.6,-0.7769131466134792,0.09536838238110286,0.810780877435541,0.06198057042723999,0.4906789338017503,0.5826487166979368
2.7,-0.767376308375369,0.14275869963403703,0.816978934478265,0.12081452201006143,0.3119751359836551,0.1888143429942708
2.8000000000000003,-0.7531004384119653,0.16802190510635656,0.8290603866792711,0.14208030188485757,-0.980675975224526,-0.6469311100849096
2.9000000000000004,-0.7362982479013296,0.07540931482278045,0.8432684168677568,0.07941990896524626,-0.22294259247079884,-0.1613147042786689
3.0,-0.7287573164190515,0.05097436425670139,0.8512104077642814,0.06812716770520715,-0.5498131166153328,-0.5955218906608766
3.1,-0.7236598799933813,-0.0013446890663488392,0.8580231245348021,0.006198657658310694,0.4966594960306496,0.1587472430107022
3.2,-0.7237943489000163,0.05205940416031163,0.8586429903006332,0.025170912592873938,0.4705708613739832,0.1194708138721634
3.3000000000000003,-0.7185884084839851,0.09797819244405735,0.8611600815599205,0.04079406834818314,-0.6111470467677074,0.1532300413387786
3.4000000000000004,-0.7087905892395794,0.03671736688895667,0.8652394883947389,0.05199636360888979,-0.3102142900710103,0.46635208314097354
3.5,-0.7051188525506837,0.008138407263479759,0.8704391247556278,0.0963812214815389,0.35565283735203623,0.908616466666347
3.6,-0.7043050118243358,0.03961439963758892,0.8800772469037816,0.18736432003742798,0.8246084126878248,0.2552883072554051
3.7,-0.7003435718605769,0.12730123727713455,0.8988136789075244,0.20748838938889852,0.29887065817466874,0.5633654963169992
3.8000000000000003,-0.6876134481328635,0.16265356241736642,0.9195625178464143,0.2662025260163594,0.32350871405906556,0.9641026883338877
3.9000000000000004,-0.6713480918911269,0.19285959587594517,0.9461827704480502,0.363673096010926,-0.769338371380107,0.428096146136677
4.0,-0.6520621323035324,0.11407529854466995,0.9825500800491428,0.39485763119632006,-0.7633111761048312,-0.20516751191016414
4.1000000000000005,-0.6406546024490654,0.04629182196081463,1.0220358431687748,0.3687791840240744,-0.2975497526145754,0.20808757062887184
4.2,-0.6360254202529839,0.016516008273295312,1.0589137615711823,0.38848696898501384,-0.9250103719309166,-0.7158925028405536
4.3,-0.6343738194256544,-0.07730677866516898,1.0977624584696837,0.31946704260097736,-0.5914634400813199,0.7111059356682241
4.4,-0.6421044972921713,-0.13451488754659996,1.1297091627297815,0.3858111536234777,-0.966776063795932,-0.19726867637244183
4.5,-0.6555559860468313,-0.22924090038640849,1.1682902780921294,0.3592445220573837,0.087719513240065,-0.690961860795418
4.6000000000000005,-0.6784800760854721,-0.22020777626698812,1.2042147302978679,0.2898796573169169,0.8555812486344596,-0.5141621489045958
4.7,-0.700500853712171,-0.13332542069900744,1.2332026960295595,0.2351023469977765,0.6489228415182631,0.29309773509038184
4.800000000000001,-0.7138333957820717,-0.07105758254524494,1.2567129307293372,0.26426375812081837,-0.22636574626430273,0.7022699584249852
4.9,-0.7209391540365963,-0.0963777682429619,1.283139306541419,0.330815793998919,-0.8914974619119631,-0.39176656682665345
5.0,-0.7305769308608925,-0.1871345298286433,1.316220885941311,0.29189952074177256,-0.09499178014639464,0.7829408958815203
5.1000000000000005,-0.7492903838437568,-0.19778305107919256,1.345410838015488,0.36695808889277687,0.824652975152157,-0.31983452897104825
5.2,-0.769068688951676,-0.11725575260521201,1.3821066469047658,0.3360718160076145,0.9783045455341453,-0.8844210474484062
5.300000000000001,-0.7807942642121972,-0.016981780542303676,1.4157138285055273,0.24827127233765658,0.4506954023237837,-0.44330935345729205
5.4,-0.7824924422664276,0.029199604345148428,1.440540955739293,0.20602609198779204,-0.9437613063750705,0.8594427948697501
5.5,-0.7795724818319127,-0.06453153090034673,1.4611435649380722,0.29512818646946903,-0.9472326883889539,-0.10075891026912931
5.6000000000000005,-0.7860256349219474,-0.15512737994679965,1.490656383585019,0.28784169127095877,0.08151867586463113,0.8377306383757381
5.7,-0.8015383729166274,-0.1454415949642333,1.5194405527121149,0.3747998178467943,-0.20164339876649318,0.08879319857720436
5.800000000000001,-0.8160825324130507,-0.16491852614897118,1.5569205344967942,0.38224350402075985,0.7895748992900995,-0.09489941663758006
5.9,-0.8325743850279479,-0.0792756823220403,1.5951448848988703,0.37251405332727944,-0.7714697194638582,0.16435082248968746
6.0,-0.8405019532601519,-0.1556508866077529,1.6323962902315983,0.3847246732451421,0.6884614953703676,-0.7107918947408784
6.1000000000000005,-0.8560670419209272,-0.09204054264111433,1.6708687575561125,0.3090550878048974,0.14549643497790665,-0.27937274989373573
6.2,-0.8652710961850386,-0.08083955939485236,1.7017742663366022,0.2781652827986778,-0.297403224598348,0.3385588420464869
6.300000000000001,-0.8733550521245238,-0.11181388525048407,1.72959079461647,0.3083266899199603,0.1774682888280561,0.6720108681177384
6.4,-0.8845364406495722,-0.09456823726864985,1.760423463608466,0.37677777856185257,-0.13124452952470156,0.11812015555288324
6.5,-0.8939932643764371,-0.11120233384204936,1.7981012414646511,0.38800516005568364,-0.8082604925120156,0.6201116022997468
6.6000000000000005,-0.9051134977606421,-0.19171365960323655,1.8369017574702196,0.4522317812789135,0.9475666433575594,-0.7567946293608103
6.7,-0.9242848637209657,-0.0968028531581495,1.882124935598111,0.3705362299813878,0.530705437897778,0.6176359406538507
6.800000000000001,-0.9339651490367807,-0.03824628082909887,1.9191785585962498,0.4310458299338521,-0.7267540498223675,0.5107739961517885
6.9,-0.9377897771196906,-0.11458217857845293,1.962283141589635,0.48892897919684947,-0.06521165423327813,0.9079638464330206
7.0,-0.9492479949775359,-0.11926216386172632,2.0111760395093197,0.578943380853685,-0.9441815779109879,-0.7950574403270116
7.1000000000000005,-0.9611742113637085,-0.21249897959846217,2.0690703775946884,0.49449177599848326,0.842300961135261,0.37616357466599615
7.2,-0.9824241093235547,-0.1282616368852405,2.1185195551945366,0.5351052631530206,-0.7605826600872863,-0.3233024586660689
7.300000000000001,-0.9952502730120788,-0.20926451795645987,2.172030081509839,0.5017720267003677,0.8382145386230138,0.42885257023628176
7.4,-1.0161767248077247,-0.12306492808974263,2.2222072841798757,0.545085875833665,0.4421685191831626,-0.5142434667443587
7.5,-1.028483217616699,-0.08048494203329716,2.2767158717632423,0.4998984287508054,-0.8207534197976278,0.679475964706932
7.6000000000000005,-1.0365317118200286,-0.15813647152148563,2.3267057146383228,0.5688345912884426,-0.18880986716355164,-0.03398301800802206
7.7,-1.0523453589721772,-0.17186831902866345,2.383589173767167,0.5687781628412626,0.028459260351875404,-0.10718756122435069
7.800000000000001,-1.0695321908750435,-0.1719284729379834,2.440466990051293,0.558145740232383,0.6078258385843898,-0.12074998150210936
7.9,-1.0867250381688418,-0.10639370274563086,2.4962815640745313,0.5500103576330854,-0.6811012977222384,-0.06600561247634396
