time,$x$,$\dot{x}$,$z$,$\dot{z}$,u_0,u_1
0.0,-0.07252737552884836,-0.1594264746056494,-0.012662783322775817,-0.3667461338485404,0.14566579852896,-0.7149132518083394
0.1,-0.0884700229894133,-0.14766257645932337,-0.049337396707629856,-0.43935246361566255,-0.025796909401821555,-0.8461280950244132
0.2,-0.10323628063534564,-0.14542371570332563,-0.09327264306919611,-0.5262958278552887,0.5459881670779183,0.5130131799920119
0.30000000000000004,-0.11777865220567821,-0.08896818833806985,-0.14590222585472498,-0.46875459026477806,0.18864952939210777,0.8658985288947518
0.4,-0.1266754710394852,-0.07590202392131729,-0.19277768488120278,-0.38621577477068386,-0.032742618481928165,-0.9536499914616381
0.5,-0.13426567343161694,-0.07561581776415735,-0.23139926235827118,-0.47946342389752694,-0.5193979078739797,0.6534743377105103
0.6000000000000001,-0.1418272552080327,-0.13431309187833831,-0.2793456047480239,-0.4155074329690419,-0.3932722038781673,0.37241067414512874
0.7000000000000001,-0.15525856439586652,-0.17105587102898065,-0.32089634804492806,-0.3781532945501505,0.29521679503088616,-0.6108906379114227
0.8,-0.17236415149876458,-0.14791541823737622,-0.3587116774999431,-0.44012450126019936,-0.9309531918830425,-0.11144008178895803
0.9,-0.1871556933225022,-0.2439586801816499,-0.40272412762596305,-0.44721033713709485,0.5837786325741106,-0.061980233595348766
1.0,-0.2115515613406672,-0.18448275168356615,-0.44744516133967255,-0.4515676525291943,0.8952319765820387,0.17324228433174715
1.1,-0.2299998365090238,-0.09200116299523675,-0.492601926592592,-0.42585573311067,-0.627494613493508,0.9047228736481177
1.2000000000000002,-0.23919995280854747,-0.1568231182410768,-0.535187499903659,-0.33514862376951915,0.06012938784098587,0.7263358060535821
1.3,-0.2548822646326552,-0.14806674624800306,-0.5687023622806109,-0.26079094116417245,0.39522437724726056,-0.7687756329751265
1.4000000000000001,-0.26968893925745546,-0.10567403531578767,-0.5947814563970282,-0.3329630450442475,0.6409194136581975,-0.44653062302639124
1.5,-0.2802563427890342,-0.0477413135843425,-0.628077760901453,-0.38087664484240136,-0.21358579586731685,0.7177849616026184
1.6,-0.28503047414746846,-0.06744467504411668,-0.6661654253856931,-0.3153342977085103,0.279618999267355,0.5872760378418238
1.7000000000000002,-0.2917749416518801,-0.03664532226476923,-0.6976988551565442,-0.2551531919741985,0.099014039640823,0.21613785714396605
1.8,-0.29543947387835706,-0.025785396004664535,-0.7232141743539641,-0.23197292796711125,0.09534455296728983,-0.7737141351402217
1.9000000000000001,-0.2980180134788235,-0.015563130471987032,-0.7464114671506752,-0.3076324811291513,-0.5638815692206229,-0.26606095934609053
2.0,-0.2995743265260222,-0.0713605988847488,-0.7771747152635903,-0.3315182573680564,-0.24002407759931566,0.12813674843175593
2.1,-0.3067103864144971,-0.09155449365157631,-0.8103265410003959,-0.31526745616242974,-0.4062310450703721,-0.3855379617038259
2.2,-0.3158658357796547,-0.1317720084735318,-0.8418532866166389,-0.3577156883589456,-0.6213070376879859,-0.8647907278354021
2.3000000000000003,-0.3290430366270079,-0.19525574680347202,-0.8776248554525335,-0.4467437805529438,-0.17856860736866742,-0.11525938658114332
2.4000000000000004,-0.3485686113073551,-0.2163480177573738,-0.9222992335078279,-0.4578128375240963,0.5078899315617473,0.43489996282917853
2.5,-0.3702034130830925,-0.16638932393327355,-0.9680805172602376,-0.4131013704905284,0.424517706965448,0.40050802271450126
2.6,-0.3868423454764199,-0.12812289906592644,-1.0093906543092905,-0.372415774496204,0.14762817953136653,-0.2787935310958629
2.7,-0.39965463538301255,-0.11318358661033838,-1.046632231758911,-0.3980048798357563,-0.323336211425038,0.8356951500403038
2.8000000000000003,-0.4109729940440464,-0.1454728672521693,-1.0864327197424866,-0.31592866899020344,0.8714028213642584,-0.4648810668111296
2.9000000000000004,-0.42552028076926335,-0.05415023978650453,-1.118025586641507,-0.36361707510732155,-0.4619474913406001,-0.19581195553725883
3.0,-0.4309353047479138,-0.09993141381997003,-1.154387294152239,-0.38087808175044796,0.018557182359234092,0.6195528159875852
3.1,-0.44092844612991083,-0.09199336230427749,-1.192475102327284,-0.3163607166010586,0.1016711785593527,0.11410828725795663
3.2,-0.45012778236033857,-0.08214780497189807,-1.2241111739873898,-0.3026271617432927,0.5856084662309271,-0.10285680588216084
3.3000000000000003,-0.4583425628575284,-0.028031752822617627,-1.254373890161719,-0.3114179418919542,-0.06983973580473934,0.6883212017320177
3.4000000000000004,-0.46114573813979015,-0.028797145797683762,-1.2855156843509143,-0.25145751467055855,-0.9830630740853044,-0.32393448346746356
3.5,-0.46402545271955853,-0.12734022033279155,-1.3106614358179702,-0.2836458854031942,0.9851667597137945,-0.6190898572032766
3.6,-0.4767594747528377,-0.031118251089430643,-1.3390260243582897,-0.3414840358881717,-0.2638536260701849,-0.8356949565764606
3.7,-0.4798712998617808,-0.05618245818621105,-1.3731744279471068,-0.4289155629089744,-0.5911454247152557,0.7449248331645484
3.8000000000000003,-0.48548954568040187,-0.11691611044992618,-1.4160659842380041,-0.35460535113888275,0.39808531470473496,-0.8239236220433919
3.9000000000000004,-0.4971811567253945,-0.07850437631825691,-1.4515265193518925,-0.43652215886897416,0.2741780338639397,-0.49639439613372316
4.0,-0.5050315943572201,-0.04860088283368706,-1.49517873523879,-0.4889809225889425,0.6683957582994866,0.49195785891801114
4.1000000000000005,-0.5098916826405888,0.016637237167543853,-1.5440768274976842,-0.4391783918625469,0.9392807762370341,-0.4716268767189127
4.2,-0.5082279589238344,0.10819028755900183,-1.5879946666839388,-0.489778056666539,0.43155837425068877,0.347549383707088
4.3,-0.49740893016793425,0.15068558067766766,-1.6369724723505927,-0.45353411855734754,-0.6820472327987173,-0.5366082020053919
4.4,-0.4823403721001675,0.08477779926386561,-1.6823258842063276,-0.5102838517269818,-0.8596674793118633,0.4129449239449037
4.5,-0.47386259217378096,0.004796081340703834,-1.7333542693790258,-0.4687707071516232,0.4199565435353698,0.412595492922069
4.6000000000000005,-0.4733829840397106,0.04456770661449133,-1.780231340094188,-0.43057642231488047,0.7722417955412442,-0.6452821770869608
4.7,-0.46892621337826146,0.12532184551408798,-1.8232889823256762,-0.4935396201336195,-0.0012670491040136511,0.7429736419335655
4.800000000000001,-0.45639402882685265,0.12607954894331788,-1.872642944339038,-0.420779435694646,-0.4342992851859211,-0.42657317972432796
4.9,-0.44378607393252084,0.08323985286098282,-1.9147208879085027,-0.46460037658685277,-0.5869904560172796,-0.4703194727101243
5.0,-0.43546208864642255,0.023644169383812898,-1.961180925567188,-0.5120353922552283,-0.07189580297755316,-0.6091298917922829
5.1000000000000005,-0.43309767170804125,0.019890035824918485,-2.012384464792711,-0.5740536306232117,-0.897456036690907,0.9291293448074232
5.2,-0.43110866812554943,-0.07376481185070101,-2.069789827855032,-0.4786519795835824,0.8528069193667815,0.3383014665551154
5.300000000000001,-0.43848514931061955,0.014081654268011473,-2.1176550258133906,-0.44418397997230047,-0.7221764736965279,0.07626847697406758
5.4,-0.4370769838838184,-0.05977808777224923,-2.1620734238106207,-0.43820926345249145,-0.5558385494290263,0.26112763131007033
5.5,-0.4430547926610433,-0.12317293342910166,-2.20589435015587,-0.4173466340130691,0.5553421863908947,0.158249010517177
5.6000000000000005,-0.45537208600395346,-0.06843345154653775,-2.2476290135571766,-0.4010016903097878,-0.20996301510290416,0.9639728406336654
5.7,-0.46221543115860725,-0.09178135863023294,-2.2877291825881554,-0.3005754517744353,-0.5194321453715014,0.511481593850676
5.800000000000001,-0.47139356702163054,-0.14280565451647367,-2.317786727765599,-0.2456276785566865,0.30211788777005544,-0.6526900943354943
5.9,-0.4856741324732779,-0.11181523631674685,-2.3423494956212676,-0.31172290643286743,-0.6889015050330072,-0.16598566934961956
6.0,-0.4968556561049526,-0.17465479601132083,-2.373521786264554,-0.33097440753038826,-0.5000141153848083,-0.11518703328681812
6.1000000000000005,-0.5143211357060846,-0.22852884771790216,-2.406619227017593,-0.3453008990060283,0.8460740182971596,-0.5978480613385211
6.2,-0.5371740204778749,-0.14595828080037276,-2.4411493169181955,-0.4075090717940206,0.8829114970184024,-0.375022270538411
6.300000000000001,-0.5517698485579121,-0.04897120526237314,-2.4819002240975974,-0.44244335756876635,-0.47906938361865015,-0.6670622163864242
6.4,-0.5566669690841495,-0.09862395550642086,-2.526144559854474,-0.505774283699812,-0.5296155965472436,0.7285652309473043
