time,$x$,$\dot{x}$,$z$,$\dot{z}$,u_0,u_1
0.0,-0.48103976481717625,0.03530785271085213,0.1955371963919923,-0.26090228745856847,0.18672246025959827,-0.16966432042088275
0.1,-0.47750897954609106,0.054855087154660365,0.16944696764613545,-0.27892676099783764,-0.526552509964149,-0.4027413504678661
0.2,-0.472023470830625,-0.0014332836687550726,0.14155429154635168,-0.31885279902850705,-0.19252373341466278,0.013471740438416813
0.30000000000000004,-0.47216679919750054,-0.027148146918498244,0.10966901164350099,-0.3116228834215404,-0.9876319382840228,-0.5047708126587427
0.4,-0.47488161388935035,-0.12447008298793581,0.07850672330134695,-0.35363436388340747,-0.7599166612131267,0.6689103148504878
0.5,-0.48732862218814393,-0.19367186176110493,0.0431432869130062,-0.28556912252459715,0.07386644772215845,0.3707958195690273
0.6000000000000001,-0.5066958083642544,-0.18714874419926097,0.014586374660546485,-0.24735019585528809,-0.0778854532778932,-0.9604311113165127
0.7000000000000001,-0.5254106827841806,-0.1933043454431211,-0.010148644924982325,-0.33982002099302355,0.2079408209027256,0.5153694834039848
0.8,-0.5447411173284927,-0.17062470640427554,-0.04413064702428468,-0.286624219635613,-0.07812412500573429,0.06328520291551976
0.9,-0.5618035879689203,-0.1763898390707372,-0.07279306898784599,-0.2783047484487162,0.20207025966809833,-0.270583377452859
1.0,-0.579442571875994,-0.1599219889775378,-0.10062354383271761,-0.30704868763896254,0.2160718037228817,0.5159179648018319
1.1,-0.5954347707737478,-0.13695739230761236,-0.13132841259661387,-0.26372457395659915,0.27203021025589114,0.017359690100421155
1.2000000000000002,-0.6091305100045091,-0.1121943886860183,-0.15770086999227378,-0.26310850279707937,-0.34676480212205973,-0.055797632299316335
1.3,-0.620349948873111,-0.14607085170076847,-0.18401172027198173,-0.27424314339514194,-0.048106513272466955,0.4729340738413208
1.4000000000000001,-0.6349570340431878,-0.15298665258210975,-0.21143603461149593,-0.2270500659774255,0.5709740649248369,-0.1229649747470054
1.5,-0.6502556993013988,-0.09083425920429491,-0.23414104120923848,-0.23538525736597346,0.636599722315276,0.11655146558054486
1.6,-0.6593391252218284,-0.028005573258012048,-0.2576795669458358,-0.2200638241376818,0.5579916687983046,-0.15463538016427147
1.7000000000000002,-0.6621396825476296,0.03052070002422786,-0.279685949359604,-0.23469509240197914,-0.8963122814328603,0.4468454485494977
1.8,-0.6590876125452068,-0.054797827033043166,-0.3031554585998019,-0.19247546933137774,-0.5496035414436988,0.22253587607482817
1.9000000000000001,-0.664567395248511,-0.11680654138859892,-0.3224030055329397,-0.17490863678065277,-0.1467583224633766,0.6813355803251171
2.0,-0.6762480493873709,-0.12931238671100018,-0.339893869211005,-0.10490963193708065,0.6586481007877845,0.08852503315568616
2.1,-0.689179288058471,-0.06339813621137902,-0.3503848324047131,-0.08784112860914568,0.9856895911204604,0.7681680823143398
2.2,-0.6955191016796088,0.03409663858640802,-0.35916894526562765,-0.010505544575738865,0.40125135174232596,-0.32941084508751883
2.3000000000000003,-0.692109437820968,0.06749845059525666,-0.36021949972320155,-0.03549849700513662,0.32664002254758406,0.4296653089694631
2.4000000000000004,-0.6853595927614423,0.09675593802238511,-0.3637693494237152,0.0011948097742095418,0.3428987835859938,0.408548084732981
2.5,-0.6756839989592038,0.13706077897384678,-0.36364986844629427,0.037932824904131315,-0.4613753425076874,-0.46948618666090436
2.6,-0.6619779210618192,0.08720861281410133,-0.35985658595588116,-0.01139000982013997,0.845435140961539,-0.5203760163847335
2.7,-0.653257059780409,0.16784715901295483,-0.36099558693789513,-0.05858793995215577,0.9315602301158392,0.5822887739089615
2.8000000000000003,-0.6364723438791136,0.2632096920813348,-0.36685438093311074,0.0014381082285072969,0.2569737120961715,0.6855771553507959
2.9000000000000004,-0.6101513746709801,0.29042155103898,-0.36671057011026,0.06692979245348593,-0.2126609897877676,-0.017070124506712192
3.0,-0.5811092195670822,0.27107736855056774,-0.36001759086491136,0.06523905636518462,0.16936990112658123,0.39450862944209875
3.1,-0.5540014827120254,0.2852632031006067,-0.3534936852283929,0.10389126749996538,0.05270473374699125,-0.13577903028767047
3.2,-0.5254751624019648,0.2936028513454071,-0.3431045584783964,0.09282705265397481,-0.5947482972626725,0.9392097002863204
3.3000000000000003,-0.4961148772674241,0.2354581327243761,-0.3338218532129989,0.1853387708486485,-0.10354080436723145,0.20770187796454276
3.4000000000000004,-0.4725690639949865,0.2267331144774781,-0.31528797612813403,0.20318368093241618,0.20628225402701617,0.67582104096978
3.5,-0.4498957525472387,0.24631395568523426,-0.2949696080348924,0.2734396737671327,0.20913865795969766,0.5266043626101131
3.6,-0.42526435697871523,0.26496441940963045,-0.2676256406581792,0.3248511518921815,-0.36326888793507983,-0.6135428584022662
3.7,-0.39876791503775216,0.22623227735569384,-0.23514052546896103,0.2710865813346051,-0.25630306595367336,-0.876071119883659
3.8000000000000003,-0.37614468730218276,0.2040450170533639,-0.2080318673355005,0.1866259408938373,-0.2681283429080472,-0.2921372670121558
3.9000000000000004,-0.3557401855968464,0.17917086754721173,-0.18936927324611677,0.1551098496907066,-0.3513888954873503,0.8641577856583249
4.0,-0.33782309884212525,0.14018640229159335,-0.1738582882770461,0.24350360258463677,0.9649720498434191,-0.7409552254928475
4.1000000000000005,-0.3238044586129659,0.23674663773541757,-0.14950792801858243,0.17067985206296915,0.4011163003890501,-0.9849116594674765
4.2,-0.30012979483942415,0.2781808361164842,-0.13243994281228552,0.07672683767641811,-0.6084993089461006,0.22515493014586974
4.3,-0.27231171122777575,0.2182810032815483,-0.12476725904464371,0.10017033036172564,0.7909112192393197,0.41943265477943914
4.4,-0.2504836108996209,0.29909679520818605,-0.11475022600847115,0.13827380071166906,0.25976755524670647,0.10165152846301928
4.5,-0.2205739313788023,0.3258445395000857,-0.10092284593730425,0.15102376483070953,-0.6764478801939531,0.09747697599222405
4.6000000000000005,-0.18798947742879374,0.2567166972818192,-0.08582046945423329,0.1641473610844591,0.36646036813851746,-0.9400602633133539
