time,$x$,$\dot{x}$,$z$,$\dot{z}$,u_0,u_1
0.0,-0.43645638891006466,-0.18280165267597648,-0.14377985632448087,0.46207814340304576,0.18697046662752603,-0.636849621364028
0.1,-0.4547365541776623,-0.16090197564849104,-0.0975720419841763,0.3999283112389109,-0.6458667631844361,0.8848598395797933
0.2,-0.4708267517425114,-0.2296054855356504,-0.057579210860285196,0.49475856260580947,-0.3299276137286218,-0.2141013866143222
0.30000000000000004,-0.4937873002960764,-0.2660954480481241,-0.008103354599704245,0.47795804244328366,-0.26105222356208735,-0.7547327584039896
0.4,-0.5203968451008888,-0.2855386630544261,0.03969244964462412,0.40191404517525364,0.0266976362486413,-0.8435389825913304
0.5,-0.5489507114063314,-0.2815746098109252,0.07988385416214949,0.31870585647780364,0.023747975655425302,0.8753148581887744
0.6000000000000001,-0.577108172387424,-0.2807386982428581,0.11175443980992986,0.40547475653250376,-0.6276858523501896,0.5232240865701698
0.7000000000000001,-0.6051820422117098,-0.3456257742587852,0.15230191546318023,0.454685174956309,-0.5173171866458355,0.35046795633121497
0.8,-0.6397446196375883,-0.394797407332247,0.19777043295881114,0.4886797056764601,0.4895341359434564,0.051937998467570745
0.9,-0.679224360370813,-0.34145919061504026,0.24663840352645716,0.49173435561964834,-0.14570530256490133,0.2979629574863445
1.0,-0.713370279432317,-0.36328634127483317,0.295811839088422,0.5201911989968924,0.20228619611989362,0.985624260227637
1.1,-0.7496989135598003,-0.3402624554949332,0.3478309589881112,0.6157519856249367,-0.4532424038083711,0.2857600611034077
1.2000000000000002,-0.7837251591092936,-0.3886066503562293,0.4094061575506049,0.6427399427968887,-0.31397074880811027,-0.6540224937140451
1.3,-0.8225858241449165,-0.42084494818464546,0.47368015183029377,0.573782224098598,-0.06836959179009106,0.9922074928065856
1.4000000000000001,-0.8646703189633811,-0.43187844416336524,0.5310583742401536,0.6722983848196604,0.42078421209145955,-0.5690145185377744
1.5,-0.9078581633797176,-0.3901352134299019,0.5982882127221196,0.6130002846906588,0.776960924885773,0.7108843294419973
1.6,-0.9468716847227078,-0.3142710344672358,0.6595882411911855,0.6834455414932865,0.37989527361185904,0.5709088344924542
1.7000000000000002,-0.9782987881694314,-0.27892894193577195,0.7279327953405141,0.7426934991825421,0.29902689920728753,0.18065242595714448
