time,$x$,$y$,$z$,u_0
0.0,2.3547610666479937,5.024151280114667,22.94703192088879,-25.485399545321812
0.005,2.488128454035312,4.930383119806773,22.69918188186279,-25.485399545321812
0.01,2.609696946568771,4.844890224765376,22.457600458776895,-25.485399545321812
0.015,2.721769131377226,4.765498893146169,22.221846769207335,-25.485399545321812
0.02,2.8246588190221584,4.6934741684010115,21.99051473695622,-25.485399545321812
0.025,2.918840720952778,4.6279720569362075,21.764157596501157,-25.485399545321812
0.03,3.0054599230313377,4.569004948112738,21.54158331666475,-25.485399545321812
0.035,3.084301856620175,4.516462777584028,21.323017870310956,-25.485399545321812
0.04,3.156147940716711,4.469454533950308,21.107278257863605,-25.485399545321812
0.045,3.223012848036793,4.428594515527811,20.896332434965682,-25.485399545321812
0.05,3.2825949461856774,4.392951820099896,20.6887272654265,-25.485399545321812
0.055,3.3381400379214243,4.363524548444254,20.48560492364493,-25.485399545321812
0.06,3.3896958546090024,4.340240894988448,20.28512279875328,-25.485399545321812
0.065,3.4376471464795944,4.322188491687747,20.08857978527677,-25.485399545321812
0.07,3.4814652442933562,4.308839453108333,19.895142695170787,-25.485399545321812
0.075,3.522400978951437,4.301289001212777,19.704406319158178,-25.485399545321812
0.08,3.5620220329274246,4.299629392366333,19.517792528833876,-25.485399545321812
0.085,3.5986765294587544,4.301444973963758,19.334703251090513,-25.485399545321812
0.09,3.6331131756221824,4.308886867956686,19.153867045692884,-25.485399545321812
0.095,3.66643629547013,4.320289677214006,18.97658164984802,-25.485399545321812
0.1,3.698632039886989,4.335541640927705,18.802122978258264,-25.485399545321812
0.105,3.730720675673411,4.3570126054096985,18.632576821029293,-25.485399545321812
0.11,3.7624542945287516,4.381961202103618,18.465501467169535,-25.485399545321812
0.115,3.793184005066518,4.411739945784962,18.30164366586472,-25.485399545321812
0.12,3.8257140689504046,4.445641566101606,18.14148904992369,-25.485399545321812
0.125,3.857114405366708,4.483925408617352,17.98323714653679,-25.485399545321812
0.13,3.886720317329462,4.526994642668536,17.830958779105163,-25.485399545321812
0.135,3.917541157278913,4.573370963602671,17.681749321360396,-25.485399545321812
0.14,3.949867768897308,4.626876340636096,17.53484836073497,-25.485399545321812
0.145,3.984379486195229,4.683605334139888,17.393556071079725,-25.485399545321812
0.15,4.019310222701775,4.743942684546308,17.256555947170988,-25.485399545321812
0.155,4.054816405012388,4.808901820925082,17.121567953707196,-25.485399545321812
0.16,4.092393909018639,4.877252838909749,16.990246477791988,-25.485399545321812
0.165,4.1323458768291506,4.950637337262469,16.863195672779717,-25.485399545321812
0.17,4.1738362814286605,5.029353904757555,16.74041645419194,-25.485399545321812
0.17500000000000002,4.217461083620873,5.112920665650578,16.6204598285177,-25.485399545321812
0.18,4.263685067573057,5.1985390878649085,16.506977544362275,-25.485399545321812
0.185,4.311171352052225,5.290005960599829,16.39782392355351,-25.485399545321812
0.19,4.358632400394961,5.386037285557748,16.29267055800006,-25.485399545321812
0.195,4.409255743996322,5.486063899990048,16.192551484019848,-25.485399545321812
0.2,4.4627963017670504,5.591302928754705,16.09891072880583,-25.485399545321812
0.20500000000000002,4.518967870580493,5.7011332860147865,16.00791258599203,-25.485399545321812
0.21,4.578466530200056,5.816561030008328,15.923060674531982,-25.485399545321812
0.215,4.639856996315834,5.934869511461482,15.84278044460877,-25.485399545321812
0.22,4.70364938847128,6.059488213352324,15.767812567301897,-25.485399545321812
0.225,4.771281385678821,6.188516633563398,15.69998313725869,-25.485399545321812
0.23,4.841381166044356,6.324124694843271,15.638243361571805,-25.485399545321812
0.23500000000000001,4.915782062685042,6.463820309688595,15.581664782718429,-25.485399545321812
0.24,4.992795045286156,6.609365011473558,15.532337998342452,-25.485399545321812
0.245,5.074625870725787,6.760067336902402,15.491251809336433,-25.485399545321812
0.25,5.159804390977792,6.916176067045626,15.455495476213034,-25.485399545321812
0.255,5.247998800740007,7.076133022361631,15.42892887442937,-25.485399545321812
0.26,5.340244236172279,7.241549307251152,15.409717590023666,-25.485399545321812
