time,$x$,$\dot{x}$,u_0
0.0,2.0190234162442766,0.5601481195741915,0.0
0.1,2.058185211383968,0.17174296699349118,0.0
0.2,2.064946276348878,-0.06359941710050072,0.0
0.30000000000000004,2.0522937958297014,-0.20721356748336922,0.0
0.4,2.0275522486134556,-0.29792385113743447,0.0
0.5,1.9954661524526323,-0.35299116640409717,0.0
0.6000000000000001,1.9585725757047656,-0.38959942649739154,0.0
0.7000000000000001,1.918269965954892,-0.4158036498240435,0.0
0.8,1.8760255762235774,-0.43353243708604405,0.0
0.9,1.831608211580484,-0.4592910539142686,0.0
1.0,1.7848716606145734,-0.4770242498342927,0.0
1.1,1.736234456357826,-0.49936370958186266,0.0
1.2000000000000002,1.6854817505822268,-0.5198821651924056,0.0
1.3,1.6324826490982443,-0.5483125735433748,0.0
1.4000000000000001,1.5764613675608845,-0.5752449587846292,0.0
1.5,1.5177685807255277,-0.600712914222023,0.0
1.6,1.4561678779948037,-0.6341143072953139,0.0
1.7000000000000002,1.3909147677855662,-0.6788543927040388,0.0
1.8,1.3213075750525194,-0.7262605034411065,0.0
1.9000000000000001,1.2464319573330342,-0.7846571051541754,0.0
2.0,1.1654998861507646,-0.847423786757511,0.0
2.1,1.0777646282553588,-0.9273589024066138,0.0
2.2,0.9816460025832938,-1.0168031334793026,0.0
2.3000000000000003,0.8756285365970545,-1.128623050011076,0.0
2.4000000000000004,0.7575351906233164,-1.2630160157362826,0.0
2.5,0.6247959969129506,-1.4309249130177124,0.0
2.6,0.4735469535732611,-1.6449156293499256,0.0
2.7,0.2990523899824648,-1.9057373612341324,0.0
2.8000000000000003,0.09681199538229168,-2.208739820928333,0.0
2.9000000000000004,-0.137559858385961,-2.552519252296352,0.0
3.0,-0.40725106880429157,-2.905781344734608,0.0
3.1,-0.7098128192979847,-3.1795267597107997,0.0
3.2,-1.032084297319371,-3.2322546285188674,0.0
3.3000000000000003,-1.347244797640034,-2.9543220902378793,0.0
3.4000000000000004,-1.6204777037105558,-2.3462407438942767,0.0
3.5,-1.8250788994141243,-1.5920748294205995,0.0
3.6,-1.955955210234128,-0.9095824773671086,0.0
3.7,-2.025326102052031,-0.4079171360777043,0.0
3.8000000000000003,-2.051736753201323,-0.08033213954195348,0.0
3.9000000000000004,-2.0506844930408135,0.12408350092342907,0.0
4.0,-2.033251705255067,0.23923857174037383,0.0
4.1000000000000005,-2.0061754474011226,0.31251257737282223,0.0
4.2,-1.9730223556354909,0.3643842118163484,0.0
4.3,-1.9351398115772864,0.3973930053664386,-0.0
4.4,-1.894162272632305,0.4275051221518954,-0.0
4.5,-1.8503707048324927,0.4538637510197291,-0.0
4.6000000000000005,-1.8042783227551142,0.4743236243523109,-0.0
