time,$x$,$\dot{x}$,u_0
0.0,0.24320869692100588,0.8769215543212034,-0.0
0.1,0.33494524112629503,0.9796024856675738,-0.0
0.2,0.43663833309795,1.0717210013473195,-0.0
0.30000000000000004,0.5468312955821891,1.1470164253428965,-0.0
0.4,0.6636846365752456,1.1975071374631514,-0.0
0.5,0.7842481730164795,1.2103150460980727,-0.0
0.6000000000000001,0.9044957036181006,1.1819907425556837,-0.0
0.7000000000000001,1.0199663577136047,1.1014264170667407,-0.0
0.8,1.1252918210124392,0.9722410314202662,-0.0
0.9,1.216405632998646,0.8124378192852133,-0.0
1.0,1.2904189625546072,0.6267981454467709,-0.0
1.1,1.3452045265637453,0.43201101134260095,-0.0
1.2000000000000002,1.3811620124158275,0.25329823030629484,-0.0
1.3,1.3995941154527045,0.0890010166232008,-0.0
1.4000000000000001,1.4021424218565597,-0.0614580270043065,-0.0
1.5,1.391158450596659,-0.18235224065020456,-0.0
1.6,1.368352281711678,-0.2925361772948537,-0.0
1.7000000000000002,1.335522455890965,-0.38115445474272475,-0.0
1.8,1.2940530799856733,-0.4627087326083935,-0.0
1.9000000000000001,1.2446820661904976,-0.5415752592302203,-0.0
2.0,1.1872164207075118,-0.6225865497645611,-0.0
2.1,1.1218715354046493,-0.7057856760568368,-0.0
2.2,1.048028601064274,-0.7908018543195655,-0.0
2.3000000000000003,0.9653356355624193,-0.8845135876106062,-0.0
2.4000000000000004,0.8724688672824984,-0.99886249727493,0.0
2.5,0.7676478536408357,-1.125878330133961,0.0
2.6,0.6491790451642153,-1.2782741112087783,0.0
2.7,0.5140934517928372,-1.4659996683271441,0.0
2.8000000000000003,0.35882403856621087,-1.6931085376625015,0.0
2.9000000000000004,0.1789498723146601,-1.9662369322928974,0.0
3.0,-0.030113790810501216,-2.285110400340813,0.0
3.1,-0.27254403775392144,-2.6324605428814136,0.0
3.2,-0.5490874622289945,-2.951345977912878,0.0
3.3000000000000003,-0.8529108212863306,-3.1347012506120557,0.0
3.4000000000000004,-1.1654815573577666,-3.0479929388762197,0.0
3.5,-1.4563517044867826,-2.6363432284948143,0.0
3.6,-1.694542855267587,-1.9720738538393474,0.0
3.7,-1.8629574326570484,-1.2597624161887384,0.0
3.8000000000000003,-1.96414737365848,-0.6779033796592956,0.0
3.9000000000000004,-2.0139657495659,-0.2605589567693048,0.0
4.0,-2.028427895969437,0.006504022750316335,0.0
4.1000000000000005,-2.020282479199399,0.17737780806061515,0.0
4.2,-1.99789706060308,0.2788464769773579,0.0
4.3,-1.96720526892463,0.34251935882702583,0.0
4.4,-1.931253757802154,0.3827162697442366,0.0
4.5,-1.891760030455549,0.41438040604098775,0.0
4.6000000000000005,-1.8489375310546237,0.4446468729557402,0.0
4.7,-1.8035202457273076,0.46791537173599157,0.0
4.800000000000001,-1.755705005622045,0.49082081940144806,0.0
4.9,-1.7056252814778015,0.5158868608622676,0.0
5.0,-1.6535378979024589,0.5325237253096521,0.0
5.1000000000000005,-1.5989531127086114,0.5653095428023583,0.0
5.2,-1.541336122476549,0.5947017720928267,0.0
5.300000000000001,-1.4806095975023659,0.6274638210764077,0.0
5.4,-1.41604823676321,0.6723484337678345,0.0
5.5,-1.347157544879342,0.7171058999638933,0.0
5.6000000000000005,-1.2735601655156077,0.7684327505481332,0.0
5.7,-1.1944634090077901,0.8286280219754468,0.0
5.800000000000001,-1.1088791191912806,0.9006137048725327,0.0
5.9,-1.0156102731721957,0.9907572361424277,0.0
6.0,-0.9124010233586646,1.099584885950656,0.0
6.1000000000000005,-0.7974368623664594,1.2263280674962158,0.0
6.2,-0.6689291295083434,1.3800841885082626,0.0
6.300000000000001,-0.5234431321467427,1.5772938847842106,0.0
6.4,-0.35618945066813307,1.8255250217266235,0.0
6.5,-0.1623015462992128,2.119416457704206,0.0
6.6000000000000005,0.0631742991992042,2.4661481751125156,0.0
6.7,0.3241202186885661,2.821766647100159,0.0
6.800000000000001,0.6196048729064016,3.132727583920371,0.0
6.9,0.9404249618236562,3.2710229776136166,0.0
7.0,1.2630845620459323,3.09044527937795,0.0
7.1000000000000005,1.553149433373365,2.5547553810693104,0.0
7.2,1.7796523434343356,1.8110950943643833,-0.0
7.300000000000001,1.930884886873324,1.0859128656473163,-0.0
7.4,2.015567239053109,0.5275865427327385,-0.0
7.5,2.0519307795184356,0.15107713090984926,-0.0
7.6000000000000005,2.0570834225486667,-0.07684738665037413,-0.0
7.7,2.043213061719588,-0.2164835055946397,-0.0
7.800000000000001,2.0178758613820027,-0.30070454588973694,-0.0
7.9,1.9854369634304254,-0.357297209642729,-0.0
8.0,1.9481781975072092,-0.39084004196212707,-0.0
8.1,1.9078978132588265,-0.4177786550375954,-0.0
8.200000000000001,1.8650504536000898,-0.4395566485454475,-0.0
8.3,1.8202494295796172,-0.46225688916018315,-0.0
8.4,1.7733683222748002,-0.4790506169283652,-0.0
8.5,1.7245882215919188,-0.5054510584680652,-0.0
8.6,1.6729843139458274,-0.5311033589183566,-0.0
8.700000000000001,1.6191661360140313,-0.552975265295817,-0.0
8.8,1.5627563449218815,-0.5811267086662729,-0.0
8.9,1.503429111740122,-0.6136524108477931,-0.0
9.0,1.4407219509831197,-0.6464252274716917,-0.0
9.1,1.3744247014000865,-0.6844161410720805,-0.0
9.200000000000001,1.3042311338067196,-0.7302457950832859,-0.0
9.3,1.2290453085785766,-0.7859977211267626,-0.0
9.4,1.1477215488724144,-0.8574955312813177,-0.0
9.5,1.0588482913874426,-0.9385307302686531,-0.0
9.600000000000001,0.9613899861964464,-1.0320971408077158,-0.0
9.700000000000001,0.8536409460143647,-1.1511861135410713,-0.0
9.8,0.7332872090178815,-1.289701100906624,-0.0
9.9,0.597610680189736,-1.4655405699549342,-0.0
10.0,0.4426297454754378,-1.6861616337376117,-0.0
10.100000000000001,0.2636786094101901,-1.955643791434698,-0.0
10.200000000000001,0.05564421411965182,-2.2780776485330967,-0.0
10.3,-0.1859708339398439,-2.632118585373867,-0.0
10.4,-0.46345449000686395,-2.9798219143737517,-0.0
10.5,-0.7724416669463402,-3.2197456978767995,-0.0
10.600000000000001,-1.0967485931532088,-3.219662233159496,-0.0
10.700000000000001,-1.407220436322128,-2.860411133176451,-0.0
10.8,-1.6684468655759161,-2.2001991541608628,-0.0
10.9,-1.8579278564616977,-1.442244208846172,-0.0
11.0,-1.9747054816475262,-0.7887964016457458,-0.0
11.100000000000001,-2.0335660888409315,-0.32061498346457584,-0.0
11.200000000000001,-2.0528079436004916,-0.02903614088660235,-0.0
11.3,-2.047738422113867,0.15010926186485257,-0.0
11.4,-2.0278728068746648,0.25935084594425756,-0.0
11.5,-1.9986917997071034,0.33112726935697445,-0.0
11.600000000000001,-1.963658547508104,0.3745595492764972,-0.0
11.700000000000001,-1.9249115655797444,0.40376238045597107,-0.0
11.8,-1.883406859621197,0.42888777802444367,-0.0
11.9,-1.8395440996866854,0.4541975385364746,-0.0
12.0,-1.7933035886016462,0.4761817980672332,0.0
12.100000000000001,-1.744553353927766,0.5001342171295543,0.0
12.200000000000001,-1.6937202623344478,0.526867055231208,0.0
12.3,-1.6399368286582627,0.5550731261940562,0.0
12.4,-1.5834142542699239,0.5811729857542011,0.0
12.5,-1.5240230384080646,0.6125638966038262,0.0
12.600000000000001,-1.4613517606463304,0.6476519403060916,0.0
12.700000000000001,-1.395155811719404,0.6882376832116851,0.0
12.8,-1.3247509576492162,0.7298895943076377,0.0
12.9,-1.2496214033777737,0.785453308903505,0.0
13.0,-1.1688183912172483,0.8458290723892976,0.0
13.100000000000001,-1.0811793964090488,0.9249459847952851,0.0
13.200000000000001,-0.9852544988522858,1.017710196521521,0.0
13.3,-0.8791190984742002,1.132698549416445,0.0
13.4,-0.7606371465493024,1.2674210434422755,0.0
13.5,-0.6274208065912147,1.439016660025063,0.0
13.600000000000001,-0.4752907789605981,1.6525033833173772,0.0
13.700000000000001,-0.300288923946869,1.9067847991128493,0.0
13.8,-0.09757014348736485,2.218751537962704,0.0
13.9,0.1379277108178689,2.567824490560312,0.0
14.0,0.4090850454917948,2.92145987940725,0.0
14.100000000000001,0.7132938867089005,3.193254379902829,0.0
14.200000000000001,1.0371757884387096,3.251799763397868,0.0
14.3,1.3537897913804857,2.963005907053044,0.0
14.4,1.6274227168018929,2.3433587555322544,0.0
14.5,1.8317017958880506,1.5858699300150527,0.0
14.600000000000001,1.9617908607931542,0.9045117145148738,0.0
14.700000000000001,2.0305064780135704,0.40055620646025303,0.0
14.8,2.056406370507823,0.0750139588281388,0.0
14.9,2.0551368893908104,-0.1260762400144029,0.0
15.0,2.0373390464200423,-0.24561135412960586,-0.0
15.100000000000001,2.009345352099814,-0.32231619977509424,-0.0
15.200000000000001,1.9749619403380392,-0.3724144586610969,-0.0
15.3,1.9362705485944658,-0.40623343585165517,-0.0
15.4,1.8944086981696626,-0.4354559484693345,-0.0
15.5,1.8499579889893072,-0.4559642771619673,-0.0
15.600000000000001,1.8035118308307612,-0.47703748360267223,-0.0
15.700000000000001,1.7551039371978754,-0.49382346527040016,-0.0
15.8,1.7047642666091491,-0.5179698068862857,-0.0
15.9,1.652065522897735,-0.5409017294885372,-0.0
16.0,1.5967692610622024,-0.5693391818345833,-0.0
16.1,1.5386394654426283,-0.5982090525093324,-0.0
16.2,1.477504776031571,-0.634410407828159,-0.0
16.3,1.41264416680749,-0.675586570875592,-0.0
16.400000000000002,1.3435119692792659,-0.7193660981050791,-0.0
16.5,1.2694423991452983,-0.7719025840262687,-0.0
16.6,1.1898453964985407,-0.8330058408261365,-0.0
16.7,1.1034295943255858,-0.9095783519813836,-0.0
16.8,1.0091381354847504,-0.995350653889454,-0.0
16.900000000000002,0.9052132032323007,-1.1036489602296897,-0.0
17.0,0.7899939726919114,-1.2334435387417964,-0.0
17.1,0.6603496894728212,-1.394980978207393,-0.0
17.2,0.5131438193128254,-1.5988710167693365,-0.0
17.3,0.34407005314352396,-1.8410559631734487,-0.0
17.400000000000002,0.1485935762498274,-2.1381610254370633,-0.0
17.5,-0.07864622401886721,-2.4833734785619486,-0.0
17.6,-0.3415628466999819,-2.8474130506532855,-0.0
17.7,-0.6393864834142632,-3.150040638554447,-0.0
17.8,-0.9609691032978821,-3.2649187062684435,-0.0
17.900000000000002,-1.2821666256331488,-3.060321317002046,-0.0
18.0,-1.5685095423736448,-2.5088338749036767,-0.0
18.1,-1.7900575164098265,-1.7624607332445301,-0.0
18.2,-1.9365432698336122,-1.044079741565506,-0.0
18.3,-2.0172114519875155,-0.4952944080011675,-0.0
18.400000000000002,-2.050876728164054,-0.13418636660525451,-0.0
18.5,-2.0543863438654317,0.0919727475651255,-0.0
18.6,-2.0392474649078287,0.22616954553458632,-0.0
18.7,-2.0132743717847172,0.30659776329447824,-0.0
18.8,-1.9805255120095153,0.3558921769959967,-0.0
18.900000000000002,-1.943143179161475,0.39326645290206114,-0.0
19.0,-1.9026282339934488,0.42305928462700676,-0.0
19.1,-1.8594147881582812,0.44706743228290075,-0.0
19.200000000000003,-1.8139666858038912,0.4659331206888983,-0.0
19.3,-1.7665510069512953,0.4884205797782962,-0.0
19.400000000000002,-1.7165881657537265,0.5127034495784668,-0.0
19.5,-1.664306723926374,0.5354891928472026,-0.0
19.6,-1.6097371743134485,0.562475507032297,-0.0
19.700000000000003,-1.5522217002728034,0.5955835895423669,-0.0
19.8,-1.491479531645784,0.6281170378238025,-0.0
19.900000000000002,-1.4274226497744982,0.6606834941547851,-0.0
20.0,-1.359641080180948,0.7026913119590127,-0.0
20.1,-1.287359518275266,0.755388322281795,-0.0
20.200000000000003,-1.2095975292301193,0.813763890526674,-0.0
20.3,-1.125648449323029,0.8808466063941535,-0.0
20.400000000000002,-1.0344074514829529,0.9643753338115182,-0.0
20.5,-0.9340305047893908,1.065760682878323,-0.0
20.6,-0.8228986458022749,1.1847876396938979,-0.0
20.700000000000003,-0.6983504079533486,1.3421439433694766,-0.0
20.8,-0.5569825980370475,1.5290502691069507,-0.0
20.900000000000002,-0.3952003977643776,1.7611636384968279,-0.0
21.0,-0.2080373240310679,2.0476533082822916,-0.0
21.1,0.00962736563173168,2.376975801380676,-0.0
21.200000000000003,0.26159279579499406,2.7342061907395063,-0.0
21.3,0.5491244729945927,3.0704159790111327,-0.0
21.400000000000002,0.8649503715138593,3.2505358675037836,-0.0
21.5,1.1888963699211024,3.151852768391657,-0.0
21.6,1.4886894394137729,2.6985973007227257,-0.0
21.700000000000003,1.731365264778453,1.9881577810449282,-0.0
21.8,1.8998793980592967,1.2454858132742375,-0.0
21.900000000000002,1.9986598996121738,0.639129547561656,-0.0
22.0,2.0444141918858754,0.22542964194213844,-0.0
22.1,2.055538072027338,-0.03225289782229659,-0.0
