time,$\theta$,$\omega$,u_0
0.0,-0.9646442768463848,-0.31844866458340937,-1.4829967166056868
0.05,-0.973999108166209,0.008027613436001085,-0.0400024702916808
0.1,-0.9655571487600964,0.40840666608660187,0.9409575105089134
0.15000000000000002,-0.9361901556485247,0.8550300795479607,0.6093346250381928
0.2,-0.8850529015602215,1.2686404633105244,2.656802904853145
0.25,-0.81155136429221,1.7646839072552023,-0.8851831882569874
0.30000000000000004,-0.7174491433766547,2.0531144157134915,1.857146450490923
0.35000000000000003,-0.6069877752331085,2.4350040490740024,1.5079012849844853
0.4,-0.47861510305879096,2.7554175374490595,2.2513934139988527
0.45,-0.33458006794473105,3.0548504225093795,-2.2327204295726073
0.5,-0.18141233813322738,3.0600476366435387,2.874972614567796
0.55,-0.024372574559940456,3.2472866827143703,0.07157118114162708
0.6000000000000001,0.1376565855352759,3.2139198241399782,1.3344067312714938
0.65,0.2976090228050553,3.1631559879685645,-1.112243224132402
0.7000000000000001,0.4511675603518468,2.9179439964521516,0.7142681771629245
0.75,0.5929809771725666,2.7014482957459784,-1.1672740950094993
0.8,0.7209272894462302,2.3341672957204764,0.02374193275334502
0.8500000000000001,0.8307100772074131,1.9821460996207452,-0.6668084161440282
0.9,0.9215207965130789,1.563268417148408,-1.0461063978459544
0.9500000000000001,0.9906738290343843,1.1088105359804254,-1.6480070890473162
1.0,1.036039603250938,0.6041098764462056,-1.3141889942750338
1.05,1.0564420864053479,0.11362517437747305,-1.5260049011274217
1.1,1.052109817953614,-0.38759172605066494,2.4975033628857446
1.1500000000000001,1.0267966732844582,-0.6832357276852647,-1.959065628347212
1.2000000000000002,0.9823564824547452,-1.1936914864520696,-1.6916048825984904
1.25,0.9130537926598367,-1.6710971986339045,2.8806205839111634
1.3,0.824971356334382,-1.8921659274222138,0.6623515181899025
1.35,0.7241055860165806,-2.1986580878970985,-1.5990248836887186
1.4000000000000001,0.6065455409013224,-2.5726040308631246,2.2963048160744455
1.4500000000000002,0.4751297583671807,-2.7024957118697657,-1.4281755234657911
1.5,0.3345348478843943,-2.959728158186005,-0.2953325889692153
1.55,0.183596282058892,-3.0917808048811914,-1.8940843439520472
1.6,0.025838742259745126,-3.2321387575894285,0.016682714597874515
1.6500000000000001,-0.13531951699729303,-3.19377163013422,0.9210428504511778
1.7000000000000002,-0.2921018959161752,-3.0367635893463314,-2.5121507813217887
1.75,-0.44302996675091894,-2.978065305841322,-1.034343840681128
1.8,-0.588215423955148,-2.781076792792048,1.008984488721761
1.85,-0.7203855653046535,-2.4265041623655335,0.4340132220456112
1.9000000000000001,-0.8344100387222583,-2.0552462224695156,2.171209361168099
1.9500000000000002,-0.9274348878126486,-1.5622546882289736,0.4028052714275401
2.0,-0.9970703511031545,-1.1320889706956896,2.1418001248794414
2.0500000000000003,-1.0430800324340779,-0.6016931061364068,-1.3228460600762886
2.1,-1.0659028781743405,-0.23809316939106068,0.9560027316094506
2.15,-1.0682582916015997,0.23778768236265524,1.7741421530283743
2.2,-1.0460691676414837,0.7526359779721217,2.8744800530577743
2.25,-0.9971569520399253,1.313881997768832,-1.3440724892791418
2.3000000000000003,-0.9248330215637022,1.63950171673105,1.527225059403943
2.35,-0.8338506057482767,2.0839944082524586,2.3085911739478577
2.4000000000000004,-0.7204648188478037,2.5363104092473643,0.9041580547741697
2.45,-0.5867850735192369,2.867905451549737,0.6548325125023902
2.5,-0.4379192534628418,3.13049984974423,-2.018781654696056
2.5500000000000003,-0.27988745646920754,3.1892444608753117,-0.8767563282757751
2.6,-0.11916083738998814,3.2365362475200192,-2.0959085297954303
2.6500000000000004,0.04106542126189967,3.1440168562458615,0.7204818043009751
2.7,0.1980035726532747,3.115730768323264,-1.2831620284330305
2.75,0.3500228016373406,2.911432677247533,-0.4672571464087989
2.8000000000000003,0.49113852671998454,2.678101326380127,1.5113663431558837
2.85,0.6214162908427062,2.4875415613162466,0.10915443908899736
2.9000000000000004,0.7398475062756373,2.1820773850054964,-1.209323396572077
2.95,0.8408581914914692,1.7687260640307827,0.2477640195100499
3.0,0.9219689647640675,1.3960485949084684,-2.9773457804125654
3.0500000000000003,0.9808302894397207,0.8455204463158893,-2.53734116966534
3.1,1.0122705131342924,0.3038524767050043,-0.16377157614506022
3.1500000000000004,1.0190459928136346,-0.12239518120719795,2.6652032432410104
3.2,1.0072279457978375,-0.4057698411082827,-2.463651376100874
3.25,0.9762989145828873,-0.9356238195681216,2.0434974102314296
3.3000000000000003,0.9236291888577526,-1.228407662214064,-1.511900633812278
3.35,0.8531458902500505,-1.6781413825720315,0.0047308765341702586
3.4000000000000004,0.7620848524978499,-2.028164463699909,0.795927592398916
3.45,0.6550702365215034,-2.3006229287256827,-2.4063651073276313
3.5,0.5320435275915524,-2.6909221379515564,-1.0338797197280476
3.5500000000000003,0.39198138465997395,-2.9556731461741585,1.947804997232545
3.6,0.242908186188954,-3.0066880098769273,2.1852627068302857
3.6500000000000004,0.09304577033121582,-2.969738766566421,-0.3386869672623469
