time,$\theta$,$\omega$,u_0
2.0500000000000003,-3.475136996364942,-1.8240010109940983,-2.2346037662115306
2.1,-3.5717255869506586,-2.101785731197213,1.2122519923958943
2.15,-3.6795730078959368,-2.2511186868191926,0.17187966301960733
2.2,-3.796936710436332,-2.500866103135695,0.9855485443818457
2.25,-3.9269405209419883,-2.7550032117068985,-0.0214711810162862
2.3000000000000003,-4.071568066386573,-3.1072849044202595,0.8311682496098567
2.35,-4.23378866985477,-3.458780295280096,0.02551128707063266
2.4000000000000004,-4.415279700845687,-3.891881247147448,-2.920105413167903
2.45,-4.621882942226829,-4.493496769566362,-0.08138784446334779
2.5,-4.856014115531032,-4.9636899638594105,2.781232574339861
2.5500000000000003,-5.110584778021487,-5.276024330716799,2.7108650152510188
2.6,-5.379910562635069,-5.540277221365272,2.179482459894378
2.6500000000000004,-5.6615405312772475,-5.75171818600094,1.851964188845959
2.7,-5.95192321779241,-5.864972504610013,0.7999398412991909
2.75,-6.24646458042534,-5.8994946064656615,0.4626668559291025
2.8000000000000003,-6.540159957882284,-5.806964117697154,2.375401094666679
2.85,-6.824540494556094,-5.483322905857131,-1.598405800370276
2.9000000000000004,-7.094279695376199,-5.23848739357598,-2.0727205342499273
2.95,-7.350263230650172,-4.926101151511749,2.0363859446113857
3.0,-7.585334821358089,-4.354279824371957,1.70651507259328
3.0500000000000003,-7.791456788061411,-3.769009080140265,-0.07497839632916481
3.1,-7.969921240986319,-3.2675819450625907,-0.606559807531631
3.1500000000000004,-8.123997840010999,-2.8048564302762187,-1.2801928341045699
3.2,-8.255949581321667,-2.392410791302206,1.2850729829965373
3.25,-8.365203176154859,-1.8789645834575666,1.2707121674100827
3.3000000000000003,-8.449255755999317,-1.3904909456679144,-1.6620605248351386
3.35,-8.512266516740313,-1.0686067567579145,2.611742077337438
3.4000000000000004,-8.55521253451485,-0.5485170624541886,-1.760973082412303
3.45,-8.576937296480494,-0.26227741718198316,-0.4564870035111752
3.5,-8.583095900115108,0.08328672098656031,-2.9404158232523017
3.5500000000000003,-8.574507171054961,0.3030312541993074,1.0578612319635896
3.6,-8.550929397632256,0.725692724162107,2.0177970571026345
3.6500000000000004,-8.505187027902366,1.2034397201345364,2.1542997554500154
3.7,-8.435075584052408,1.7036007328229958,2.62019762305884
3.75,-8.339207012206227,2.242810189002079,2.079285212449088
3.8000000000000003,-8.21649122913702,2.7759385423462484,-2.2227535513803804
3.85,-8.070907954464378,3.11808544576339,0.8463017821995833
3.9000000000000004,-7.904846022376428,3.628928983862209,0.22126856887538526
3.95,-7.713793055999023,4.10946232339133,2.00485054609919
4.0,-7.497003863905419,4.669013221153828,-2.447729610008352
4.05,-7.257526590364912,4.957561101204182,-2.4177229058586334
4.1000000000000005,-7.004705349184856,5.186332058186158,-0.18731247530462536
4.15,-6.7400218885299985,5.4339399904445145,2.189957434602417
4.2,-6.462891735744825,5.680085222574411,2.8194304664260263
4.25,-6.175353360948454,5.828241560324588,-1.5233861833431834
4.3,-5.887732199766539,5.61035521936752,-1.8359515235987698
4.3500000000000005,-5.61392372709696,5.25286802362831,2.9019672704706134
4.4,-5.355293864048844,5.033124078863109,-0.007238984955230565
4.45,-5.112283813139608,4.589628041351261,2.349006576404518
4.5,-4.89014932115487,4.215114750453392,2.5133048917153165
4.55,-4.687005683205146,3.8310887667394593,-1.3644591850495342
4.6000000000000005,-4.506988753772009,3.2546562160449968,-2.1729774355521583
4.65,-4.356234204491955,2.6577974248254854,2.9111469016133134
4.7,-4.2298827335852565,2.3370393221412913,1.4659946196029792
4.75,-4.1203083665120115,1.9798442494401576,1.9736719911579494
4.800000000000001,-4.027576763083265,1.671628469480622,-1.611016124415845
4.8500000000000005,-3.9532038689131985,1.2137667863567592,1.835937446318836
4.9,-3.8977604202531353,0.9533913147079542,0.3893687733122595
4.95,-3.8564052975163055,0.6401355040573593,-1.1373153475569333
5.0,-3.832002091224895,0.2648040603408114,2.6414656983469436
5.050000000000001,-3.822436075604071,0.084604863272781,-2.1816304389900107
5.1000000000000005,-3.8265510832043574,-0.33080485169068513,-1.2844492103366094
5.15,-3.85059124437822,-0.7065512276923709,-1.3542932317273424
5.2,-3.893597422033872,-1.0940142152696202,2.7199447958695946
5.25,-3.952235759238644,-1.2936338944647232,1.6667264355064062
5.300000000000001,-4.022287638900659,-1.5674418147907623,2.72209233957937
5.3500000000000005,-4.105364743312169,-1.806997066473844,0.5807685789824428
5.4,-4.203159153270674,-2.181182702057455,0.8626923758766396
5.45,-4.31966018625213,-2.5606442472291175,-0.16621634871939261
5.5,-4.456734930023621,-3.017560032260276,-2.6114820021468237
5.550000000000001,-4.619397915131684,-3.6100192527448143,2.1736775814272367
5.6000000000000005,-4.807189825896999,-3.974475899916012,0.20478602779090505
5.65,-5.015053700368585,-4.427387174762757,-1.4398549660670086
5.7,-5.246644298667501,-4.928737806913779,-0.09332828791925007
5.75,-5.500869859108057,-5.3042040038266745,0.5537952850364567
5.800000000000001,-5.771532439147612,-5.555547998861571,-2.0666388687888264
5.8500000000000005,-6.0550272833874015,-5.815353123088566,2.153641222437223
5.9,-6.344789354953171,-5.734231477440622,2.907134088101398
5.95,-6.626882629645976,-5.4779876982602405,-2.066512863735323
6.0,-6.898458752444611,-5.338269785025233,2.8275221726370714
6.050000000000001,-7.156023551815606,-4.850355970742878,-1.8452757061685714
6.1000000000000005,-7.392101347471746,-4.515135466599174,-0.4183248281316825
6.15,-7.608878923832311,-4.057972263467063,0.22599254554303072
6.2,-7.801494100075983,-3.541669207889926,0.4729855354832042
6.25,-7.96795351397289,-3.0126786959453153,-1.9111982399977294
6.300000000000001,-8.110549187487823,-2.6113630021075322,-1.2649958496214164
6.3500000000000005,-8.232814717816193,-2.1993196328383826,-0.35659909885388297
6.4,-8.333910994746466,-1.760365607700566,1.8190453150355508
6.45,-8.411364640211179,-1.2371744044771693,0.9102395629208104
6.5,-8.463846779608472,-0.7750339560030749,2.131698062014299
6.550000000000001,-8.49238535452989,-0.2696079252748783,-2.8126657471904766
6.6000000000000005,-8.500731599695472,-0.014934082425101317,-0.1755316378753322
6.65,-8.493876569056951,0.36406303675817187,-1.1857678785646977
6.7,-8.469032041337586,0.6956270489199984,-0.12953922145445995
6.75,-8.426394393418075,1.088912934119374,2.5007223446940685
6.800000000000001,-8.361335558915572,1.6254517366191386,0.7284456178551197
6.8500000000000005,-8.270854941649082,2.0879240220805197,0.699798844442262
6.9,-8.156942807365374,2.5672798534194006,2.862117484759012
6.95,-8.016491917606796,3.1737550187783663,1.1387571543461696
7.0,-7.8472791451102735,3.7017137718723747,-2.4020292897268174
7.050000000000001,-7.655062122921099,4.054239590288285,1.639958617756424
7.1000000000000005,-7.441591664235921,4.584319792516031,-2.6506926555147796
7.15,-7.206706275301488,4.857223197812664,2.976601261548246
7.2,-6.953756434103531,5.341960570680184,-2.275429838331627
7.25,-6.68387640787219,5.457553253647599,-0.49355150258846026
7.300000000000001,-6.408606736405978,5.547164765099695,-0.08695435462162471
7.3500000000000005,-6.131177206466168,5.523504116646777,-2.479651963280813
7.4,-5.86006633797712,5.247080329308293,2.0756024079248614
7.45,-5.600494719681256,5.082912682356674,1.6887543879931257
7.5,-5.351736764599844,4.79614586201029,-0.2781677346363971
7.550000000000001,-5.120774448543168,4.341221023282456,2.568721292917123
7.6000000000000005,-4.910808797088246,3.9809278916911826,0.1262100034214546
7.65,-4.721666525297144,3.4830843961033904,0.5987127847324694
7.7,-4.557073571098618,3.004450839573586,0.11281318879190949
7.75,-4.416545439089991,2.522258374193009,-1.208578117703081
7.800000000000001,-4.301201643223314,1.9887761885128463,-2.767713599319613
7.8500000000000005,-4.213718681791983,1.395039076268218,2.5446005610020297
7.9,-4.150066697602467,1.0922051122797822,-2.239316498138913
7.95,-4.105955784802255,0.5675961670672138,-1.836817354611574
8.0,-4.087469343320503,0.07630536566928878,-0.6910266878958811
8.05,-4.092341567504469,-0.3580921062346811,-1.3598206416815808
8.1,-4.11957809911227,-0.8247373718044875,-1.9697727099671707
8.15,-4.1708477326488715,-1.3278976877459525,2.4334845292396885
8.200000000000001,-4.24318349435779,-1.6283199928196828,-1.4594012835934087
8.25,-4.33475522794428,-2.135440069741883,0.9310619328049325
8.3,-4.449561284538105,-2.5402474779189843,2.960129295127839
8.35,-4.58287641910823,-2.8575256925328594,2.9175357894778404
8.4,-4.732282495725647,-3.1827824772977524,1.8080107951976725
8.450000000000001,-4.899135003415692,-3.5658769908402257,-1.4809973132109389
8.5,-5.088127423161916,-4.093802761618356,-0.462017678109518
8.55,-5.301816271480702,-4.534225506890254,-1.8776089288853095
8.6,-5.537842810909298,-4.985457260688854,-0.9964086376892161
8.65,-5.793826360947246,-5.300835385942318,-0.8301449856014145
8.700000000000001,-6.063314727254139,-5.500003021138188,0.45034286432966675
8.75,-6.339109680459406,-5.509196617979147,-1.860864668555652
8.8,-6.6148435643347385,-5.496370992833999,1.5146650091294727
8.85,-6.883910353151843,-5.186777218565193,2.617799475524701
8.9,-7.13419887222682,-4.71442976813251,2.834086731096714
8.950000000000001,-7.35892265376517,-4.153322235468318,-1.9986170962124614
9.0,-7.55936166519769,-3.784599003867668,-2.711254907670022
9.05,-7.741508411866456,-3.427518329491747,0.00947698067769398
9.1,-7.902738759263282,-2.9201258331412006,-2.056317174926364
9.15,-8.040712989765117,-2.5212648247293306,1.693712358882977
9.200000000000001,-8.155270620289706,-1.9474333841788722,0.15384026307534215
9.25,-8.243037547207553,-1.467796973916298,0.4203218558965116
9.3,-8.306843976326107,-0.9905993829403478,1.2567698162369059
9.35,-8.346316214325862,-0.48696514834137905,-0.6103031854525445
9.4,-8.362531992095937,-0.08115090304859526,-2.1731899850932717
9.450000000000001,-8.360210059429148,0.23885844796756633,-1.115513307367188
9.5,-8.340841393281078,0.6107597297654619,2.9964965151500635
9.55,-8.298640660800944,1.1948264294496094,-1.3308965043347893
9.600000000000001,-8.231462944250893,1.5671789810534262,-1.918807573674983
9.65,-8.146015387574964,1.9235037456519282,-2.8664304592798264
9.700000000000001,-8.04340063390518,2.2478266174003405,-1.2569665554236964
9.75,-7.9227783692880145,2.6625880192085543,-0.23012565760228543
9.8,-7.78039938111671,3.1239401251851873,2.359719466933684
9.850000000000001,-7.612351726424495,3.71446534087954,1.4830428299626797
9.9,-7.416108158895566,4.235491752504611,1.2972545354317269
9.950000000000001,-7.194800941314577,4.699929455743885,0.9664291688151048
