time,$\theta$,$\omega$,u_0
0.0,-0.3964966347543468,-0.40897787901938176,-0.7083185898713489
0.05,-0.4138541288017248,-0.2508337504367023,-2.9332873272306283
0.1,-0.42524242869604284,-0.19373822900530907,1.3549124256770793
0.15000000000000002,-0.42952465490403346,0.07729188406971947,-2.970558706125355
0.2,-0.4245481636375334,0.13294787153235302,-2.8719793417830015
0.25,-0.41677712497344405,0.18795284833963916,0.547178916969784
0.30000000000000004,-0.40288900843000686,0.4098334136159195,2.461209922072427
0.35000000000000003,-0.3761503088149851,0.7218475084078586,-1.6822582452690131
0.4,-0.3383323868865874,0.8036769120629697,-1.8541082264770525
0.45,-0.2969077089540301,0.8635161515385158,-1.0531092678506762
0.5,-0.2520627861752599,0.942691370140087,-0.4166221425441383
0.55,-0.20312290221776463,1.0277216454849885,-1.5630346688291912
0.6000000000000001,-0.15148459464107525,1.0350441183808958,-0.25434770839379284
0.65,-0.09858837164836873,1.084391962756491,0.318623297030459
0.7000000000000001,-0.04334069165192578,1.1324272489708198,1.8869400855767773
0.75,0.015375517271943286,1.2296130763509636,2.537870954348624
0.8,0.07899670282196922,1.3307737173016352,-0.28854545648370067
0.8500000000000001,0.14420627323267687,1.2591749722877004,1.6344696717086509
0.9,0.20718577039051733,1.2526366982679515,0.5212902924939649
0.9500000000000001,0.2680861643837955,1.1592179110694325,2.056892298378073
1.0,0.32536325895237356,1.1202224188383803,0.9715796206271516
1.05,0.37893986538869573,0.9961716942447342,0.47631915435723715
1.1,0.4253762660721796,0.8228888924958376,1.759546521083249
1.1500000000000001,0.4641308861514233,0.6992940297139475,-0.971113422564728
1.2000000000000002,0.49359509498920007,0.42228013036546597,-1.0688844431379076
1.25,0.5088979803520471,0.13185814065617496,0.07329278149438001
1.3,0.5107295688778519,-0.1067419610515229,1.7492269350247225
1.35,0.5022661192887274,-0.25919439584517434,1.0377865464848977
1.4000000000000001,0.48568544784004525,-0.43936609343852595,-1.7911395528971288
1.4500000000000002,0.4574949652913857,-0.748580763581671,-0.2748420286665101
1.5,0.41553074788003014,-0.9688256089166094,-1.180809127960853
1.55,0.36219964061833376,-1.212321604603246,0.2423194643818336
1.6,0.29866530711658396,-1.355192077611928,1.055028146068297
1.6500000000000001,0.22933434812095327,-1.4251992081739246,0.9180637105255773
1.7000000000000002,0.15705358002639033,-1.4698209644662974,1.4220610716908904
1.75,0.08373359478025284,-1.454020644810873,0.1363035333858662
1.8,0.010527871362128396,-1.470518593380497,-2.7217561873062968
1.85,-0.06559654038344094,-1.5895981290737673,0.7942755215936572
1.9000000000000001,-0.1433289302757962,-1.4948780942719313,0.748008834884293
1.9500000000000002,-0.2156622933849913,-1.3663527651061882,-1.4243960927407209
2.0,-0.2830581036370487,-1.3141206115651687,1.3627796943415078
2.0500000000000003,-0.3444484642479703,-1.0918455424829465,1.6254902454722366
2.1,-0.39382370860780647,-0.8256052978719504,0.31653468766282655
2.15,-0.4308672308590343,-0.609456022054549,-2.890480473769454
2.2,-0.4600570808859046,-0.5416168831492174,1.8812688112959106
2.25,-0.480858876532631,-0.22602090270178382,2.5867116347806958
2.3000000000000003,-0.48497824507318904,0.13208185089778854,2.5502870931431243
2.35,-0.4713648454262058,0.4826523133543938,-1.1009015696264535
2.4000000000000004,-0.44400945183394663,0.6433567345135053,0.9687154365187511
2.45,-0.40676396619911415,0.8935636169666951,2.279986581003303
2.5,-0.3561021459245122,1.1876260590048466,0.15259643844283
2.5500000000000003,-0.2934027994374186,1.3470245969301669,-1.4000439551041588
2.6,-0.22482481268289078,1.4004871602561078,1.5487302973343473
2.6500000000000004,-0.1514458943576529,1.563485774134985,-1.2213198918550425
2.7,-0.07340308056283773,1.5516745765780287,-1.4542394998425658
2.75,0.0031118292143363906,1.4910566575487179,-2.9670832648940006
2.8000000000000003,0.07442791212724673,1.320491954849613,0.5240811277978006
2.85,0.139983471620364,1.2873452361125195,-0.570013442144031
2.9000000000000004,0.20206106816523853,1.1707189247445522,0.6323827013487302
2.95,0.2590835135211615,1.0899439312366666,0.3026898697399498
3.0,0.31112635880051653,0.9618431611117707,1.0433993857663704
3.0500000000000003,0.3571136938929896,0.8522528320590708,2.874886325934157
3.1,0.3990692788514307,0.813179327833584,1.1598500913304457
3.1500000000000004,0.43688284803754074,0.6690085520906719,2.9448508716544044
3.2,0.4689730756170064,0.5974227790674755,-0.9449071111130463
3.25,0.49333615111867596,0.3222022245937264,2.094727847422122
3.3000000000000003,0.5068247540187868,0.1889017319669384,2.956835945978096
3.35,0.51443335026178,0.09505148533010331,-0.3137212722016862
3.4000000000000004,0.5140556961617143,-0.1595090467990223,1.255261630091404
3.45,0.5024496281336851,-0.33738515585628254,1.3423774491890255
3.5,0.4822723299145638,-0.50082719794059,2.809470841267582
3.5500000000000003,0.4555188358878775,-0.5854039365975401,-2.036431401888418
3.6,0.4200596072914837,-0.8921409717586805,2.766094477491725
3.6500000000000004,0.37425107866038115,-0.9475950616356027,-2.9609944001532256
3.7,0.3204085503705552,-1.2637526386914126,-2.922654653745931
3.75,0.25146268692041807,-1.5451508279764543,1.2127564370781372
3.8000000000000003,0.17322982985875657,-1.5861652187653397,-1.0078285604951838
3.85,0.0915812878954139,-1.694619307535941,2.8998304938239414
