time,$x$,$y$,$z$,u_0
0.0,5.094029524615124,-3.6310579971138957,17.36087162285935,0.0
0.001,5.006474459918673,-3.5731877828072607,17.295953804563823,0.0
0.002,4.920581990921523,-3.516386966027554,17.23241529721231,0.0
0.003,4.836576964376996,-3.4601013643730996,17.169244921258883,0.0
0.004,4.753241573921233,-3.404839842258467,17.106139983331712,0.0
0.005,4.671077565029797,-3.3494359678956,17.044059521370173,0.0
0.006,4.590877201559208,-3.2947534730973014,16.98261593934967,0.0
0.007,4.511775901298688,-3.2409983316116358,16.921849101649585,0.0
0.008,4.434437788477194,-3.188530383160125,16.86224491379749,0.0
0.009000000000000001,4.3580836556675555,-3.1360950854857426,16.802945848121446,0.0
0.01,4.283161237184523,-3.0838547727790604,16.744639429960877,0.0
0.011,4.209343480454248,-3.0331698504413938,16.68629811962006,0.0
0.012,4.136845821782694,-2.9820328928481583,16.629175649479013,0.0
0.013000000000000001,4.065422148729844,-2.9313974599668677,16.57219136278655,0.0
0.014,3.9954401157818804,-2.8816874332660762,16.51659440419627,0.0
0.015,3.926236219738,-2.832770409858712,16.461046844104672,0.0
0.016,3.8587884585209546,-2.7845466457417163,16.405525589389363,0.0
0.017,3.791970836552514,-2.7379476806247363,16.35125522752392,0.0
0.018000000000000002,3.726744209985421,-2.6912029035288896,16.29720408344165,0.0
0.019,3.6624742947327786,-2.6457376148639886,16.243965127381724,0.0
0.02,3.5994426934420405,-2.5995131922474792,16.191526428294537,0.0
0.021,3.5379998759571514,-2.5546766962349268,16.13892636585245,0.0
0.022,3.476922519969122,-2.5106257992781096,16.0868187121651,0.0
0.023,3.416685410412943,-2.4666405720242097,16.035355809454227,0.0
0.024,3.357932495462318,-2.4232104959738696,15.98443297265174,0.0
0.025,3.300324024961783,-2.3807431157234356,15.933556836182325,0.0
0.026000000000000002,3.243887370553204,-2.3383564004099027,15.883157286977987,0.0
0.027,3.1878533832908875,-2.296248927959288,15.833205040098587,0.0
0.028,3.1328583453730787,-2.255147298977386,15.783542802943085,0.0
0.029,3.0790671750515526,-2.2147645205915163,15.73407303348325,0.0
0.03,3.0261587116617954,-2.174761024183376,15.685336752904465,0.0
0.031,2.9742271582086963,-2.1357253386067936,15.637308148203111,0.0
0.032,2.923199939928869,-2.0969911470605838,15.58929580799894,0.0
0.033,2.872343706032427,-2.0589121678166387,15.541966105425592,0.0
0.034,2.8227786590055497,-2.0205761902428723,15.494862224522704,0.0
0.035,2.774119693073259,-1.9830550589786335,15.448026724042968,0.0
0.036000000000000004,2.7266021444083846,-1.9460519378113021,15.40121461248457,0.0
0.037,2.6800419663668467,-1.9094863700331925,15.354594592861712,0.0
0.038,2.634122226863647,-1.8739607066510886,15.308535786403379,0.0
0.039,2.589071192867957,-1.8385311515428822,15.262534437971881,0.0
0.04,2.5446308147483667,-1.8039386274605804,15.217024014557886,0.0
0.041,2.501308019212786,-1.7694827177698669,15.171444167582242,0.0
0.042,2.458325138031704,-1.7353357951826667,15.126679728381525,0.0
0.043000000000000003,2.4163951079074675,-1.7019835279164095,15.082026172028375,0.0
0.044,2.375514351619065,-1.66937981639381,15.037574846852214,0.0
0.045,2.33492649647401,-1.6367463859618359,14.994005386060913,0.0
0.046,2.2952986705095912,-1.6046794972110188,14.950212860416396,0.0
0.047,2.2566562108565322,-1.5734396424240769,14.906532896507652,0.0
0.048,2.2183537251403345,-1.5421147532270285,14.863020843983843,0.0
0.049,2.1809618099268135,-1.5107862977996611,14.82024433990392,0.0
0.05,2.1446468295943064,-1.4809730355709205,14.777366477799779,0.0
0.051000000000000004,2.1087183418796434,-1.4509076204220583,14.734815713128516,0.0
0.052000000000000005,2.0731876053754577,-1.4218435994689986,14.692730572833705,0.0
0.053,2.0381629676281663,-1.3922090122188389,14.650752028662348,0.0
0.054,2.0036444791758186,-1.3633037732804922,14.608800184823178,0.0
0.055,1.9701076653661849,-1.3350610650955368,14.566968943662106,0.0
0.056,1.9365420762132453,-1.3070352664801197,14.525705183134612,0.0
0.057,1.9040926964482368,-1.2797161552668481,14.48475781716761,0.0
0.058,1.8724062174704839,-1.252144157103991,14.443273492138212,0.0
0.059000000000000004,1.8408981807614677,-1.2258394349540709,14.402656862460805,0.0
0.06,1.80939055838782,-1.1997438806968694,14.361550326691933,0.0
0.061,1.7789705751398355,-1.1731962422437692,14.321259877904327,0.0
0.062,1.7499118175592765,-1.147724936853329,14.281465755930764,0.0
0.063,1.720688536874838,-1.1224173177498569,14.241171416461563,0.0
0.064,1.6917636844208788,-1.0973971943015994,14.201297901364741,0.0
0.065,1.663798284552112,-1.0733090121436955,14.16112060818434,0.0
0.066,1.6364965003566152,-1.0489858833521486,14.121340392771206,0.0
0.067,1.6093713214333956,-1.0250809670497683,14.081962427333638,0.0
0.068,1.5830665169723719,-1.0015301805285386,14.0425005511455,0.0
0.069,1.5570089008111987,-0.9788121473826334,14.003432309117736,0.0
0.07,1.5314937429160496,-0.9562644417793799,13.964137925190997,0.0
0.07100000000000001,1.5059052353495674,-0.9333704308830935,13.925333405858579,0.0
0.07200000000000001,1.4812262238927933,-0.9109150753560368,13.886583069548074,0.0
0.073,1.457307866412685,-0.8890445542148296,13.848228738356404,0.0
0.074,1.4340902147241745,-0.8669449262270261,13.81005779246859,0.0
0.075,1.410945665680733,-0.8458651070244589,13.77213629118432,0.0
0.076,1.388594591082022,-0.8247340056213005,13.734230333029895,0.0
0.077,1.366658177926804,-0.8045487707097271,13.696608134412601,0.0
0.078,1.345071589744922,-0.7842478901679598,13.658966168643373,0.0
0.079,1.324113799204169,-0.7646998991459533,13.621316052837553,0.0
0.08,1.3027320963121318,-0.7449059761014061,13.584292225212671,0.0
0.081,1.282211707800422,-0.7253219427824773,13.546874102214852,0.0
0.082,1.2623096454104958,-0.7062285922121133,13.509839648817177,0.0
0.083,1.2429438587047823,-0.6874172527608662,13.473305012137025,0.0
0.084,1.2235846915906277,-0.6691560201224562,13.436735332989546,0.0
0.085,1.204986747187847,-0.6506990177408787,13.400157709089948,0.0
0.08600000000000001,1.1857071284956795,-0.6326633792843268,13.363331825898197,0.0
0.08700000000000001,1.1673975922189042,-0.6145802185757264,13.326281102435779,0.0
0.088,1.1495616438153349,-0.5968643812681064,13.29025013607193,0.0
0.089,1.1318074912557508,-0.5794445081020455,13.254328365564035,0.0
0.09,1.1149246435535891,-0.5617613243593025,13.218225175287468,0.0
0.091,1.0983974029706078,-0.5446525212469333,13.182453734606641,0.0
0.092,1.0821309412262659,-0.5276411927282496,13.146799353846882,0.0
0.093,1.0660400017844023,-0.5112096402659814,13.110713594515943,0.0
0.094,1.0499723476220113,-0.49449568338146316,13.074982184828574,0.0
0.095,1.03432356622637,-0.4782950855929812,13.0397280240881,0.0
0.096,1.0192085870639314,-0.4624661348767651,13.004695886561127,0.0
0.097,1.0042691513441637,-0.44631326863599047,12.968893118306676,0.0
0.098,0.9891639295170996,-0.4307121029643944,12.933858509672541,0.0
0.099,0.9746223147584815,-0.41520993721547655,12.898908453960455,0.0
0.1,0.9605379561747055,-0.4003666818316603,12.863876820328263,0.0
0.101,0.9474237850982772,-0.38555500765287853,12.828647507479511,0.0
