time,$x$,$y$,$z$,u_0
0.0,0.06647384184162952,-0.24464231786892832,22.259864368498715,0.0
0.001,0.06330857660294736,-0.2439043495090727,22.20061322914814,0.0
0.002,0.06023184199270805,-0.24338416070557836,22.1416132154208,0.0
0.003,0.057683303884325465,-0.24300748606039727,22.082650596889305,0.0
0.004,0.05462350684776303,-0.24274926700954091,22.023710525401974,0.0
0.005,0.05090940969526438,-0.24220858614793478,21.965119074528296,0.0
0.006,0.04796591697488408,-0.24177443842584417,21.90626822543536,0.0
0.007,0.04524886299948,-0.24097553803255176,21.84769743734951,0.0
0.008,0.041847898381091396,-0.24015137270356657,21.789595384159046,0.0
0.009000000000000001,0.03927687319200253,-0.23968497445916162,21.731442635204132,0.0
0.01,0.03642636799909006,-0.23934392797923143,21.67309141107716,0.0
0.011,0.03364620971775007,-0.23893195755687147,21.615085709039004,0.0
0.012,0.031305465793196215,-0.23863754669001588,21.557431321883005,0.0
0.013000000000000001,0.029240299968237057,-0.23809058682894976,21.500026563162105,0.0
0.014,0.026482560480188384,-0.2375877843542933,21.44267044757578,0.0
0.015,0.023791322053914425,-0.23683307355942207,21.38499528310476,0.0
0.016,0.021272976151055806,-0.23658537753846534,21.327944599898853,0.0
0.017,0.01829379661623704,-0.2359130820408446,21.27131458790413,0.0
0.018000000000000002,0.015914679792850682,-0.23575456217407825,21.214081201158965,0.0
0.019,0.013820364612066404,-0.2356051482657634,21.157522671159306,0.0
0.02,0.011316681934373962,-0.23604705535394038,21.10053134833669,0.0
0.021,0.008713453953037669,-0.23565527319382604,21.044344714324907,0.0
0.022,0.006219706283752378,-0.234981681661645,20.987754056978215,0.0
0.023,0.003628715963356743,-0.23532766273393893,20.931576648190372,0.0
0.024,0.001406705455660668,-0.23474462676940652,20.876463854311346,0.0
0.025,-0.0005839146931640822,-0.23466599328979418,20.820688380985644,0.0
0.026000000000000002,-0.0027567803894162405,-0.23471709416128306,20.76561527241636,0.0
0.027,-0.005031204094342195,-0.23440102678578592,20.71060673342004,0.0
0.028,-0.007645741366171075,-0.23415409783797872,20.655556533572575,0.0
0.029,-0.009640264457894301,-0.233618208039457,20.600670729042513,0.0
0.03,-0.011918744548723506,-0.23337631847434578,20.545773742301932,0.0
0.031,-0.013824000598510444,-0.23346627430384045,20.49103798560868,0.0
0.032,-0.016355748824556024,-0.2335744274142054,20.436635898361736,0.0
0.033,-0.01899662226251803,-0.2334494200030339,20.38204073739815,0.0
0.034,-0.021085726400642893,-0.2328774361956361,20.327560082969743,0.0
0.035,-0.023080380583500537,-0.23253462849827367,20.27322263232251,0.0
0.036000000000000004,-0.025705295544431326,-0.23153961700345257,20.218884458694685,0.0
0.037,-0.02760053348607177,-0.2314121814867892,20.164813563617898,0.0
0.038,-0.02938625427353129,-0.2313236239479054,20.11085943247711,0.0
0.039,-0.03129895923430307,-0.23170187914799972,20.057172960511043,0.0
0.04,-0.03307605709364583,-0.23165555872529048,20.003895130354753,0.0
0.041,-0.03574794349941027,-0.23199725147443237,19.950697086445384,0.0
0.042,-0.03804307512678022,-0.23184092412320254,19.89779870657202,0.0
0.043000000000000003,-0.04053362998821858,-0.23217304012249998,19.844820630436576,0.0
0.044,-0.0422065376959598,-0.23278401958936734,19.792049233643684,0.0
0.045,-0.044020778042682424,-0.23308592395088493,19.739003807628546,0.0
0.046,-0.04603071697138339,-0.2335140668005088,19.686607547952075,0.0
0.047,-0.04814707244898676,-0.23306788816388707,19.63361669007669,0.0
0.048,-0.0496563894511172,-0.2327991562276325,19.581480249227283,0.0
0.049,-0.05119494093750015,-0.23255534869868585,19.52956314271838,0.0
0.05,-0.053189156413939224,-0.23299050913014843,19.477250893397937,0.0
0.051000000000000004,-0.05489141561622132,-0.23320445363184314,19.42523018811377,0.0
0.052000000000000005,-0.056903225751810345,-0.23337608579467384,19.37358537857808,0.0
0.053,-0.05844960679026292,-0.23356666209981428,19.32122236970683,0.0
0.054,-0.06066730692090992,-0.23455962794840704,19.269876401191887,0.0
0.055,-0.062227775594464234,-0.23415600020445784,19.218624084065016,0.0
0.056,-0.0638159819929487,-0.2342921304396959,19.167197635594427,0.0
0.057,-0.06507899893564316,-0.23506881903522708,19.11625040925253,0.0
0.058,-0.0664953120924178,-0.23573520886160454,19.06472665182652,0.0
0.059000000000000004,-0.06772172385822617,-0.23623376069986174,19.013547201313717,0.0
0.06,-0.06892363235879108,-0.23686995300822858,18.96352477503778,0.0
0.061,-0.07093569998961845,-0.2371447292785703,18.913122565738433,0.0
0.062,-0.07263654032801538,-0.23818222622029575,18.8629785442945,0.0
0.063,-0.07445590011010035,-0.2383185991550342,18.8127296517505,0.0
0.064,-0.07621786633378513,-0.23869872607386383,18.762983015450885,0.0
0.065,-0.0776642568172565,-0.23929995887393676,18.712492478992925,0.0
0.066,-0.07927483996738335,-0.239961482921212,18.662635015439015,0.0
0.067,-0.08078511367478344,-0.2408048722812748,18.612767751560774,0.0
0.068,-0.08238925022204223,-0.24096457529404972,18.563009619885698,0.0
0.069,-0.08358233499495203,-0.24140052099851406,18.513883286075796,0.0
0.07,-0.0858838260738127,-0.2418640313902122,18.464356727628875,0.0
0.07100000000000001,-0.08760508675276088,-0.24243586392631297,18.41545134864511,0.0
0.07200000000000001,-0.08948264709333703,-0.24340061379803588,18.366767128486686,0.0
0.073,-0.09097781207067422,-0.2444772545804017,18.317487891521928,0.0
0.074,-0.09239777233260722,-0.2460392575488511,18.26777458839539,0.0
0.075,-0.0937407321933659,-0.24686246636429243,18.218655819315778,0.0
0.076,-0.0952405770725644,-0.24747714124030393,18.169681564424312,0.0
0.077,-0.09686441518802903,-0.24816344932103632,18.12138604235138,0.0
0.078,-0.09822567719134497,-0.24897548873739747,18.07273620547461,0.0
0.079,-0.09978032981972187,-0.2500609881281414,18.02508313430267,0.0
0.08,-0.10135801387416463,-0.25103269162290226,17.9773121800758,0.0
0.081,-0.10272804300582006,-0.2519355008011219,17.929512698584684,0.0
0.082,-0.10424548663494837,-0.25255854609585077,17.881950391728974,0.0
0.083,-0.10599811670897964,-0.2534209923831378,17.834670364005717,0.0
0.084,-0.10745154642017252,-0.2543452885204533,17.78665862913869,0.0
0.085,-0.10888186085891294,-0.2553605431812611,17.739308129636832,0.0
0.08600000000000001,-0.11030266630298169,-0.25617389587991457,17.692136214824416,0.0
0.08700000000000001,-0.11174074681767393,-0.256919013733218,17.64481997179595,0.0
0.088,-0.11308054828347985,-0.2581187541688868,17.59823229292695,0.0
0.089,-0.11449592379088538,-0.2589261621435188,17.551113181190622,0.0
0.09,-0.11673631249577297,-0.25957216033621644,17.504547936106107,0.0
0.091,-0.11817229545631393,-0.2607711107839442,17.457245954821172,0.0
0.092,-0.11954571784515029,-0.26175839145215185,17.410760781128747,0.0
