time,$x$,$y$,$z$,u_0
0.0,0.656431231495711,5.417529202365939,17.03986688697502,3.9401072488728284
0.005,0.8946410999070713,5.446087962910151,16.829945964544333,3.9401072488728284
0.01,1.1220559299028976,5.488257518941766,16.629401338319845,3.9401072488728284
0.015,1.3397089950584775,5.544830247859104,16.439008918143266,3.9401072488728284
0.02,1.5490942787115527,5.613886990411744,16.257566964159203,3.9401072488728284
0.025,1.7522676975133358,5.696546142773188,16.08485991355283,3.9401072488728284
0.03,1.9481949906802936,5.792529201410332,15.920796249215192,3.9401072488728284
0.035,2.13890579887981,5.899547665306593,15.763978484381516,3.9401072488728284
0.04,2.32725025705862,6.019682375612633,15.617261467593003,3.9401072488728284
0.045,2.511659160039169,6.152809090668691,15.480057051525472,3.9401072488728284
0.05,2.6928896431846816,6.298743774117397,15.349887153145117,3.9401072488728284
0.055,2.8738861098870623,6.456588742471488,15.23155755491226,3.9401072488728284
0.06,3.052446105960585,6.626933561268299,15.120807544662807,3.9401072488728284
0.065,3.230434771273141,6.809906104221741,15.020937484364572,3.9401072488728284
0.07,3.409358573351085,7.006366763373906,14.930896580190376,3.9401072488728284
0.075,3.588521688019697,7.214161811930469,14.852334445120015,3.9401072488728284
0.08,3.7698360796870514,7.432383703470737,14.783122026606351,3.9401072488728284
0.085,3.9532110479682143,7.6647171932974905,14.726398447416763,3.9401072488728284
0.09,4.139117881135611,7.90991417363295,14.680967921646438,3.9401072488728284
0.095,4.327974233552659,8.165056371177458,14.6484403398433,3.9401072488728284
0.1,4.5204806248351055,8.432365518148334,14.629885621275493,3.9401072488728284
0.105,4.716154166820845,8.712256967217815,14.626383189618892,3.9401072488728284
0.11,4.916645219398683,9.004034764053394,14.636204810582875,3.9401072488728284
0.115,5.120692724103181,9.307632190462552,14.661577432837184,3.9401072488728284
0.12,5.330136168203561,9.623070377873312,14.705191249895048,3.9401072488728284
0.125,5.54483299294266,9.948808484697624,14.765599313169854,3.9401072488728284
0.13,5.766033454338554,10.285663668032004,14.845761050035593,3.9401072488728284
0.135,5.991346895881687,10.632998561529106,14.944215840603437,3.9401072488728284
0.14,6.222931535854768,10.989924396017283,15.063219132726369,3.9401072488728284
0.145,6.460791392130523,11.357034548145716,15.204529846297943,3.9401072488728284
0.15,6.706861555883012,11.732316145551653,15.368081392852677,3.9401072488728284
0.155,6.957810000534322,12.117344088482772,15.556634176374752,3.9401072488728284
0.16,7.215324118957044,12.509160218790731,15.770147006010918,3.9401072488728284
0.165,7.478995340414522,12.908114016511483,16.01114492692124,3.9401072488728284
0.17,7.751830917746638,13.310570667287113,16.279084878014324,3.9401072488728284
0.17500000000000002,8.030172620732138,13.716697659981415,16.579005858249317,3.9401072488728284
0.18,8.313263410470261,14.125372562102616,16.909880428696663,3.9401072488728284
0.185,8.603879482760728,14.535257899707062,17.27166848394701,3.9401072488728284
0.19,8.900606849137983,14.944599675302626,17.666202334136575,3.9401072488728284
0.195,9.202849455513158,15.349456186630855,18.094875656218257,3.9401072488728284
0.2,9.510772465552972,15.748632689658134,18.559063174227866,3.9401072488728284
0.20500000000000002,9.823214471769052,16.138696064820593,19.060483824463056,3.9401072488728284
0.21,10.138393822174395,16.517873994270996,19.600061465512105,3.9401072488728284
0.215,10.457916801879843,16.879966361049043,20.17641022601626,3.9401072488728284
0.22,10.779330210512194,17.224844543378424,20.790144124177935,3.9401072488728284
0.225,11.102325224514596,17.546873716978286,21.44137180960151,3.9401072488728284
0.23,11.424173326207702,17.844125449604274,22.128191184920542,3.9401072488728284
0.23500000000000001,11.745550565913259,18.11058384768847,22.852512096662643,3.9401072488728284
0.24,12.062335845601728,18.34183564279024,23.610943863894736,3.9401072488728284
0.245,12.376976815031233,18.534192628289613,24.40303522787234,3.9401072488728284
0.25,12.685422167652257,18.683612915514736,25.223556940439316,3.9401072488728284
0.255,12.985074651957895,18.78648054390698,26.072320405276194,3.9401072488728284
0.26,13.276517523726271,18.837260596385917,26.94538062958129,3.9401072488728284
0.265,13.55414769908159,18.833283141734917,27.836593067762553,3.9401072488728284
0.27,13.818301406592292,18.76936420282264,28.741108474554522,3.9401072488728284
0.275,14.065499624218502,18.645111552422915,29.65450913239313,3.9401072488728284
0.28,14.294798628437668,18.45522040635402,30.57196203124318,3.9401072488728284
0.28500000000000003,14.502297194256768,18.19802380294787,31.482207293721416,3.9401072488728284
0.29,14.687144649202226,17.873888081968563,32.38242910002862,3.9401072488728284
0.295,14.846334144369148,17.481646049306296,33.26231801873877,3.9401072488728284
0.3,14.979653126498915,17.02240740426795,34.1165318356834,3.9401072488728284
0.305,15.082117888401289,16.498536223173435,34.93710480948025,3.9401072488728284
0.31,15.152454011582156,15.912357148470585,35.716273570362496,3.9401072488728284
